id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_corners_intobox,accurate_cross,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,appearances,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,attempts_ibox,attempts_obox,att_assist_openplay,att_bx_centre,att_cmiss_high,att_cmiss_left,att_cmiss_right,att_corner,att_freekick_miss,att_freekick_total,att_goal_low_left,att_hd_miss,att_hd_total,att_ibox_blocked,att_ibox_miss,att_ibox_target,att_lf_target,att_lf_total,att_miss_high,att_miss_left,att_miss_right,att_obox_blocked,att_obox_goal,att_obox_miss,att_obox_target,att_obx_centre,att_openplay,att_rf_goal,att_rf_target,att_rf_total,att_setpiece,att_sv_low_centre,att_sv_low_right,backward_pass,ball_recovery,big_chance_created,big_chance_missed,blocked_cross,blocked_pass,blocked_scoring_att,challenge_lost,corner_taken,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,error_lead_to_goal,error_lead_to_shot,final_third_entries,fouled_final_third,fouls,freekick_cross,fwd_pass,game_started,goals,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goals_openplay,goal_assist,goal_assist_intentional,goal_assist_openplay,head_clearance,head_pass,interception,interception_won,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offside_provoked,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,open_play_pass,passes_left,passes_right,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,put_through,rightside_pass,shot_off_target,successful_final_third_passes,successful_open_play_pass,successful_put_through,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_corners_intobox,total_cross,total_cross_nocorner,total_final_third_passes,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_offside,total_pass,total_scoring_att,total_sub_off,total_sub_on,total_tackle,total_through_ball,total_throws,touches,touches_in_opp_box,turnover,unsuccessful_touch,was_fouled,wins,won_contest,won_corners,won_tackle,yellow_card,total_pull_back,accurate_flick_on,att_bx_left,att_bx_right,att_fastbreak,att_goal_high_left,att_hd_target,att_ibox_goal,att_lf_goal,att_miss_high_right,att_obox_post,att_obxd_left,att_one_on_one,att_post_left,att_sv_low_left,big_chance_scored,clean_sheet,hit_woodwork,outfielder_block,overrun,post_scoring_att,shot_fastbreak,total_fastbreak,total_flick_on,accurate_cross_nocorner,accurate_through_ball,assist_blocked_shot,att_goal_low_centre,att_hd_goal,att_post_high,att_sv_high_centre,att_sv_high_left,goal_fastbreak,shield_ball_oop,six_yard_block,foul_throw_in,hand_ball,interceptions_in_box,penalty_conceded,accurate_freekick_cross,assist_pass_lost,att_assist_setplay,att_cmiss_high_left,att_freekick_goal,att_freekick_target,att_goal_high_centre,att_goal_high_right,att_ibox_post,att_lg_centre,att_miss_high_left,att_pen_goal,att_pen_post,att_pen_target,att_sv_high_right,goal_assist_deadball,goal_assist_setplay,penalty_won,second_goal_assist,times_tackled,winning_goal,accurate_pull_back,clearance_off_line,att_cmiss_high_right,assist_penalty_won,gk_smother,att_goal_low_right,att_obx_left,assist_own_goal,accurate_goal_kicks,goal_kicks,own_goals,last_man_tackle,assist_attempt_saved,assist_free_kick_won,assist_handball_won,dangerous_play,att_obx_right,red_card,second_yellow,att_obxd_right,att_post_right,accurate_keeper_sweeper,accurate_keeper_throws,cross_not_claimed,dive_catch,dive_save,diving_save,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,penalty_save,punches,saved_ibox,saved_obox,saves,stand_catch,stand_save,total_high_claim,total_keeper_sweeper,att_hd_post,att_freekick_post,assist_post,att_obp_goal,att_lg_right,fifty_fifty,rescinded_red_card
14164,159994.0,Aaron Wan-Bissaka,Aaron,Wan-Bissaka,1997-11-26,England,England,29.0,D,Right Full Back,274,520.0,23.0,,14.0,836.0,14.0,2.0,33.0,1342.0,317.0,35.0,24.0,35.0,12.0,221.0,133.0,5.0,2.0,21.0,1.0,1.0,,2.0,2.0,,,,1.0,1.0,1.0,3.0,1.0,,1.0,1.0,,2.0,1.0,,1.0,0.0,2.0,5.0,,1.0,5.0,,0.0,1.0,260.0,179.0,4.0,2.0,25.0,109.0,2.0,22.0,,94.0,9.0,44.0,11.0,148.0,226.0,25.0,58.0,26.0,,,165.0,2.0,21.0,,641.0,34.0,,33.0,30.0,3.0,,4.0,3.0,4.0,26.0,69.0,66.0,66.0,644.0,191.0,120.0,7.0,28.0,3072.0,13.0,10.0,15.0,1.0,1643.0,10.0,659.0,94.0,2.0,569.0,569.0,11.0,102.0,66.0,109.0,106.0,4.0,422.0,1335.0,33.0,25.0,650.0,58.0,58.0,82.0,,103.0,103.0,534.0,1104.0,59.0,2.0,100.0,1.0,1651.0,7.0,2.0,1.0,129.0,2.0,367.0,2726.0,41.0,34.0,34.0,19.0,17.0,54.0,16.0,80.0,8.0,,2.0,,3.0,,,,,,1.0,,,,,,,11.0,,13.0,7.0,,,,4.0,14.0,1.0,,,,,,,,4.0,1.0,1.0,1.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4816,30554.0,Victor Wanyama,Victor,Wanyama,1991-06-25,Kenya,Kenya,12.0,M,Centre Defensive Midfielder,274,4.0,1.0,,,13.0,,,1.0,17.0,1.0,,1.0,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,,,,,,,,,,,,1.0,3.0,,,,,,1.0,,1.0,,10.0,,,2.0,1.0,1.0,,,,,,3.0,,,3.0,6.0,6.0,1.0,,24.0,,,,,18.0,4.0,4.0,,,2.0,2.0,,1.0,3.0,,5.0,,3.0,16.0,,,5.0,1.0,,1.0,,,,3.0,14.0,,,1.0,,19.0,,,2.0,,,1.0,22.0,,,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3999,281237.0,Stephen Ward,Stephen,Ward,1985-08-20,Ireland,Ireland,3.0,D,Left Full Back,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4617,6447.0,James Ward-Prowse,James,Ward-Prowse,1994-11-01,England,England,8.0,M,Centre Central Midfielder,274,586.0,76.0,41.0,58.0,820.0,11.0,17.0,81.0,1348.0,38.0,65.0,73.0,38.0,38.0,307.0,146.0,16.0,41.0,20.0,13.0,2.0,2.0,1.0,1.0,4.0,24.0,1.0,1.0,2.0,2.0,6.0,4.0,3.0,6.0,7.0,4.0,4.0,12.0,2.0,10.0,17.0,36.0,28.0,4.0,17.0,49.0,1.0,5.0,3.0,320.0,249.0,7.0,5.0,4.0,57.0,14.0,55.0,183.0,20.0,33.0,21.0,7.0,202.0,218.0,4.0,71.0,38.0,,1.0,265.0,4.0,57.0,39.0,551.0,38.0,5.0,60.0,55.0,5.0,1.0,3.0,3.0,1.0,38.0,209.0,60.0,60.0,427.0,199.0,115.0,16.0,17.0,3420.0,3.0,29.0,33.0,26.0,1555.0,192.0,335.0,311.0,3.0,601.0,601.0,18.0,103.0,128.0,57.0,368.0,17.0,361.0,1251.0,34.0,62.0,667.0,147.0,71.0,21.0,176.0,267.0,92.0,515.0,1266.0,55.0,17.0,169.0,,1666.0,57.0,,,92.0,2.0,50.0,2521.0,45.0,28.0,28.0,43.0,15.0,14.0,29.0,48.0,9.0,1.0,3.0,,,2.0,2.0,1.0,3.0,1.0,,,4.0,,,6.0,3.0,9.0,1.0,14.0,1.0,1.0,2.0,2.0,13.0,17.0,,,,,1.0,2.0,3.0,,2.0,2.0,,2.0,8.0,,8.0,1.0,39.0,1.0,2.0,12.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9363,314473.0,Conor Washington,Conor,Washington,1992-05-18,Northern Ireland,Northern Ireland,14.0,F,Forward,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21702,313793.0,Elliot Watt,Elliot,Watt,2000-03-11,England,Scotland,,M,Centre Central Midfielder,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19967,286431.0,Kelland Watts,Kelland,Watts,1999-11-03,England,England,2.0,D,Centre Central Defender,274,1.0,,,,,,,,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,2.0,,,1.0,1.0,,,,,,,,,,,2.0,,1.0,,16.0,,,,,3.0,1.0,,,,2.0,2.0,,1.0,,,1.0,,,1.0,,,1.0,1.0,,,,,,1.0,2.0,1.0,,2.0,,3.0,,,1.0,1.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9426,160892.0,Adam Webster,Adam,Webster,1995-01-04,England,England,4.0,D,Centre Central Defender,274,1124.0,67.0,,2.0,441.0,21.0,2.0,114.0,1563.0,22.0,65.0,111.0,31.0,7.0,296.0,111.0,12.0,4.0,9.0,8.0,,,0.0,7.0,,,2.0,4.0,9.0,1.0,5.0,3.0,,2.0,1.0,2.0,0.0,2.0,,1.0,1.0,4.0,4.0,1.0,1.0,4.0,5.0,2.0,1.0,120.0,177.0,2.0,1.0,3.0,31.0,3.0,18.0,,1.0,5.0,5.0,12.0,104.0,170.0,3.0,107.0,53.0,1.0,1.0,183.0,,13.0,,780.0,31.0,3.0,44.0,39.0,5.0,,1.0,1.0,0.0,53.0,206.0,45.0,45.0,715.0,346.0,209.0,12.0,23.0,2670.0,13.0,4.0,7.0,7.0,1831.0,74.0,235.0,15.0,2.0,364.0,364.0,1.0,109.0,67.0,31.0,265.0,6.0,126.0,1520.0,17.0,11.0,1251.0,146.0,107.0,18.0,,6.0,6.0,230.0,635.0,66.0,2.0,227.0,,1880.0,16.0,2.0,,30.0,1.0,31.0,2282.0,30.0,19.0,19.0,19.0,7.0,14.0,2.0,17.0,4.0,,,,2.0,,,3.0,3.0,,1.0,,,,,0.0,1.0,5.0,,26.0,,,,,1.0,2.0,,,,2.0,,1.0,,,4.0,,,,7.0,2.0,,,1.0,,,,,,,,2.0,,,,0.0,,1.0,,,,,,,,,,1.0,,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3452,259569.0,Danny Welbeck,Danny,Welbeck,1990-11-26,England,England,18.0,F,Centre Striker,274,37.0,4.0,,,87.0,,3.0,,124.0,1.0,27.0,28.0,18.0,3.0,74.0,33.0,21.0,1.0,3.0,11.0,1.0,,,4.0,,,,6.0,7.0,4.0,8.0,7.0,,3.0,3.0,3.0,1.0,,,1.0,,1.0,17.0,1.0,6.0,11.0,1.0,3.0,2.0,47.0,27.0,0.0,5.0,2.0,13.0,4.0,8.0,,1.0,,20.0,4.0,73.0,61.0,2.0,5.0,4.0,,,12.0,4.0,9.0,,38.0,8.0,2.0,15.0,13.0,2.0,2.0,,,,4.0,30.0,5.0,5.0,23.0,7.0,3.0,12.0,,815.0,1.0,2.0,1.0,9.0,162.0,35.0,27.0,6.0,1.0,95.0,95.0,3.0,11.0,13.0,13.0,57.0,9.0,61.0,121.0,11.0,3.0,44.0,5.0,5.0,20.0,,1.0,1.0,84.0,122.0,,5.0,1.0,2.0,165.0,22.0,4.0,10.0,14.0,,2.0,314.0,46.0,21.0,21.0,10.0,2.0,9.0,6.0,6.0,,2.0,6.0,4.0,,2.0,1.0,1.0,2.0,1.0,,,,1.0,0.0,1.0,1.0,,0.0,1.0,,0.0,2.0,2.0,16.0,,,,1.0,,,,1.0,1.0,,0.0,,,,,,,,1.0,,,,,0.0,,2.0,,,,,,,1.0,,,,0.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8889,180235.0,Nahki Wells,Nahki,Wells,1990-06-01,Bermuda,Bermuda,21.0,F,Centre Striker,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15580,289894.0,Wesley Moraes,Wesley,Moraes Ferreira da Silva,1996-11-26,Brazil,Brazil,7.0,F,Centre Striker,274,53.0,11.0,,,210.0,,23.0,12.0,263.0,2.0,93.0,69.0,21.0,10.0,238.0,116.0,31.0,4.0,10.0,20.0,1.0,,2.0,3.0,,,2.0,5.0,9.0,8.0,8.0,10.0,1.0,2.0,3.0,2.0,3.0,,,1.0,3.0,4.0,27.0,5.0,8.0,23.0,4.0,9.0,2.0,92.0,26.0,1.0,5.0,,19.0,8.0,5.0,,5.0,2.0,18.0,3.0,164.0,110.0,,23.0,18.0,,,44.0,2.0,43.0,,75.0,21.0,5.0,31.0,27.0,4.0,5.0,1.0,,1.0,18.0,73.0,4.0,4.0,77.0,16.0,8.0,12.0,1.0,1790.0,1.0,5.0,6.0,18.0,366.0,76.0,42.0,13.0,3.0,202.0,202.0,5.0,6.0,15.0,19.0,123.0,9.0,110.0,262.0,8.0,11.0,64.0,19.0,23.0,24.0,,7.0,7.0,170.0,310.0,1.0,30.0,16.0,14.0,367.0,35.0,8.0,,15.0,,3.0,620.0,85.0,58.0,58.0,14.0,6.0,12.0,8.0,8.0,3.0,1.0,13.0,1.0,4.0,2.0,,4.0,5.0,,1.0,,,,,1.0,5.0,4.0,1.0,2.0,,,2.0,2.0,48.0,,,,3.0,,,,1.0,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,0.0,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4489,42970.0,Ashley Westwood,Ashley,Westwood,1990-04-01,England,England,18.0,M,Centre Central Midfielder,274,596.0,112.0,20.0,39.0,814.0,16.0,3.0,116.0,1371.0,3.0,26.0,16.0,35.0,23.0,297.0,206.0,6.0,7.0,34.0,5.0,,,1.0,2.0,,2.0,2.0,1.0,1.0,2.0,3.0,,,,1.0,2.0,1.0,3.0,1.0,2.0,1.0,6.0,9.0,2.0,1.0,12.0,,,,270.0,262.0,11.0,,6.0,36.0,5.0,31.0,94.0,14.0,28.0,11.0,9.0,112.0,110.0,6.0,26.0,8.0,,3.0,354.0,3.0,33.0,20.0,590.0,35.0,2.0,39.0,33.0,6.0,1.0,6.0,6.0,2.0,8.0,76.0,32.0,32.0,417.0,266.0,132.0,11.0,4.0,3150.0,0.0,23.0,31.0,3.0,1624.0,244.0,307.0,246.0,4.0,543.0,543.0,22.0,84.0,156.0,36.0,464.0,5.0,368.0,1271.0,12.0,54.0,646.0,263.0,26.0,20.0,85.0,146.0,62.0,594.0,1241.0,75.0,3.0,283.0,1.0,1741.0,13.0,,,54.0,4.0,3.0,2208.0,21.0,28.0,28.0,33.0,15.0,8.0,22.0,33.0,9.0,1.0,2.0,1.0,,,,,1.0,,1.0,,1.0,,,,1.0,15.0,,11.0,3.0,,,,6.0,20.0,3.0,,,,,1.0,,,,,,,2.0,,9.0,,14.0,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2299,289829.0,Glenn Whelan,Glenn,Whelan,1984-01-13,Ireland,Ireland,26.0,M,Centre Defensive Midfielder,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14548,284417.0,Ben White,Ben,White,1997-10-08,England,England,4.0,D,Centre/Right Central Defender,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15111,90970.0,Alfie Whiteman,Alfie,Whiteman,1998-10-02,England,England,,G,Goalkeeper,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4396,301494.0,Connor Wickham,Connor,Wickham,1993-03-31,England,England,19.0,F,Centre Striker,274,9.0,2.0,,,18.0,,1.0,2.0,27.0,1.0,10.0,10.0,6.0,3.0,10.0,7.0,3.0,,2.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,3.0,1.0,1.0,2.0,,1.0,,10.0,1.0,1.0,1.0,,1.0,,,,,,2.0,3.0,18.0,13.0,,,,,,5.0,,4.0,,20.0,,1.0,2.0,2.0,,1.0,1.0,,1.0,,24.0,1.0,1.0,10.0,2.0,1.0,2.0,,90.0,,2.0,1.0,2.0,45.0,9.0,12.0,3.0,,27.0,27.0,,1.0,,1.0,6.0,1.0,13.0,26.0,1.0,3.0,12.0,2.0,,4.0,,,,22.0,34.0,,1.0,2.0,1.0,46.0,3.0,,6.0,1.0,,1.0,68.0,8.0,4.0,4.0,,1.0,2.0,,1.0,,1.0,3.0,1.0,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,17.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7114,279430.0,Georginio Wijnaldum,Georginio,Wijnaldum,1990-11-11,Netherlands,Netherlands,18.0,M,Centre Attacking Midfielder,274,550.0,32.0,,1.0,927.0,4.0,17.0,41.0,1476.0,15.0,51.0,30.0,37.0,10.0,188.0,106.0,25.0,11.0,18.0,19.0,2.0,1.0,,7.0,,,1.0,4.0,8.0,2.0,13.0,7.0,1.0,5.0,5.0,2.0,3.0,3.0,1.0,3.0,4.0,11.0,25.0,3.0,7.0,22.0,4.0,5.0,1.0,336.0,189.0,,2.0,1.0,37.0,5.0,30.0,,4.0,1.0,30.0,3.0,158.0,141.0,1.0,33.0,18.0,,3.0,151.0,7.0,15.0,,325.0,35.0,4.0,28.0,26.0,2.0,3.0,,,,18.0,76.0,17.0,17.0,442.0,111.0,91.0,3.0,5.0,2948.0,4.0,10.0,8.0,15.0,1611.0,397.0,123.0,36.0,1.0,263.0,263.0,19.0,47.0,123.0,37.0,522.0,16.0,424.0,1462.0,14.0,18.0,591.0,45.0,33.0,74.0,,5.0,5.0,489.0,1039.0,10.0,17.0,52.0,1.0,1625.0,36.0,15.0,2.0,38.0,,15.0,2050.0,76.0,43.0,43.0,32.0,31.0,41.0,7.0,20.0,,0.0,4.0,4.0,1.0,1.0,1.0,3.0,3.0,,4.0,,,1.0,,3.0,,8.0,,4.0,3.0,,1.0,1.0,11.0,1.0,,,1.0,1.0,,,1.0,,1.0,,,1.0,2.0,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10798,305297.0,Yanic-Sonny Wildschut,Yanic-Sonny,Wildschut,1991-11-01,Netherlands,Suriname,30.0,F,Forward,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7105,289637.0,Jetro Willems,Jetro,Willems,1994-03-30,Netherlands,Netherlands,15.0,D,Left Full Back,274,147.0,10.0,,5.0,188.0,2.0,1.0,9.0,330.0,70.0,16.0,22.0,19.0,4.0,179.0,87.0,9.0,5.0,13.0,2.0,,,1.0,2.0,,,,,1.0,4.0,1.0,2.0,3.0,7.0,,1.0,1.0,1.0,,2.0,2.0,4.0,12.0,2.0,,6.0,,2.0,1.0,77.0,95.0,2.0,,4.0,34.0,5.0,21.0,1.0,15.0,12.0,7.0,5.0,65.0,97.0,4.0,38.0,22.0,,1.0,69.0,6.0,10.0,4.0,166.0,18.0,2.0,24.0,21.0,3.0,2.0,2.0,1.0,1.0,22.0,33.0,17.0,17.0,37.0,74.0,43.0,8.0,8.0,1498.0,4.0,6.0,9.0,6.0,424.0,134.0,5.0,55.0,,219.0,219.0,6.0,61.0,28.0,34.0,149.0,3.0,91.0,326.0,15.0,15.0,179.0,28.0,38.0,32.0,1.0,32.0,31.0,131.0,282.0,14.0,1.0,30.0,1.0,429.0,14.0,6.0,1.0,37.0,1.0,120.0,821.0,23.0,21.0,21.0,17.0,6.0,21.0,7.0,19.0,,,,7.0,,,,1.0,2.0,,1.0,,,,,1.0,,2.0,,5.0,,,,,5.0,5.0,1.0,,,,,,,,,,,0.0,2.0,,3.0,,,,,,,1.0,,,,,,,,,1.0,,1.0,1.0,0.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4767,287510.0,Jonathan Williams,Jonathan,Williams,1993-10-09,Wales,Wales,20.0,M,Left/Centre/Right Attacking Midfielder,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4748,188215.0,Willian,Willian,Borges da Silva,1988-08-09,Brazil,Brazil,12.0,F,Left/Centre/Right Winger,274,336.0,43.0,32.0,51.0,903.0,3.0,32.0,66.0,1188.0,8.0,19.0,10.0,36.0,10.0,170.0,73.0,44.0,27.0,43.0,11.0,2.0,2.0,2.0,5.0,2.0,9.0,3.0,1.0,1.0,10.0,12.0,15.0,4.0,17.0,3.0,5.0,4.0,13.0,2.0,7.0,5.0,26.0,52.0,9.0,16.0,53.0,1.0,5.0,2.0,461.0,185.0,12.0,4.0,,48.0,23.0,29.0,111.0,55.0,23.0,30.0,6.0,120.0,165.0,,7.0,3.0,,,110.0,17.0,17.0,4.0,311.0,29.0,9.0,35.0,29.0,6.0,3.0,7.0,6.0,6.0,3.0,44.0,20.0,20.0,407.0,58.0,38.0,11.0,1.0,2601.0,,30.0,45.0,29.0,1403.0,217.0,324.0,249.0,1.0,502.0,502.0,19.0,59.0,107.0,48.0,257.0,19.0,555.0,1159.0,15.0,76.0,383.0,73.0,7.0,92.0,94.0,174.0,82.0,705.0,1227.0,10.0,36.0,96.0,4.0,1436.0,71.0,11.0,7.0,45.0,5.0,8.0,2067.0,128.0,62.0,62.0,45.0,19.0,65.0,30.0,27.0,4.0,13.0,19.0,9.0,20.0,6.0,1.0,,7.0,,2.0,,,,,7.0,4.0,6.0,1.0,0.0,8.0,,6.0,7.0,37.0,21.0,2.0,,1.0,,,1.0,2.0,1.0,1.0,2.0,,1.0,,,2.0,,25.0,2.0,1.0,2.0,,1.0,,,5.0,4.0,,,3.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,,,1.0,,3.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
