id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_flick_on,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,appearances,attempts_conceded_ibox,attempts_conceded_obox,att_assist_openplay,att_assist_setplay,att_bx_centre,att_bx_right,att_cmiss_high,att_fastbreak,att_hd_miss,att_hd_total,att_ibox_miss,att_lf_total,att_miss_high,att_miss_high_right,att_miss_left,att_obox_blocked,att_obox_miss,att_obx_centre,att_openplay,att_rf_total,backward_pass,ball_recovery,blocked_cross,blocked_scoring_att,challenge_lost,clean_sheet,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,error_lead_to_shot,final_third_entries,formation_place,fouls,foul_throw_in,fwd_pass,game_started,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goal_assist,goal_assist_openplay,head_clearance,interception,interception_won,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offside_provoked,offtarget_att_assist,ontarget_att_assist,outfielder_block,passes_left,passes_right,pen_area_entries,poss_lost_all,poss_lost_ctrl,poss_won_def_3rd,poss_won_mid_3rd,rightside_pass,shot_fastbreak,shot_off_target,successful_final_third_passes,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_fastbreak,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_pass,total_scoring_att,total_sub_off,total_tackle,total_throws,touches,turnover,unsuccessful_touch,was_fouled,wins,won_contest,won_corners,won_tackle,pen_goals_conceded,total_sub_on,accurate_cross,accurate_cross_nocorner,att_bx_left,att_cmiss_left,att_freekick_miss,att_freekick_total,att_goal_high_left,att_goal_low_centre,att_goal_low_right,att_hd_goal,att_hd_target,att_ibox_blocked,att_ibox_goal,att_ibox_target,att_lf_goal,att_lf_target,att_lg_centre,att_miss_high_left,att_obox_target,att_one_on_one,att_rf_goal,att_rf_target,att_setpiece,att_sv_low_centre,att_sv_low_left,att_sv_low_right,big_chance_created,big_chance_missed,big_chance_scored,fouled_final_third,goals,goals_openplay,hand_ball,ontarget_scoring_att,overrun,poss_won_att_3rd,red_card,six_yard_block,total_offside,yellow_card,accurate_corners_intobox,accurate_freekick_cross,accurate_through_ball,att_cmiss_right,att_freekick_target,att_miss_right,att_sv_high_centre,att_sv_high_left,att_sv_high_right,corner_taken,freekick_cross,goal_assist_intentional,hit_woodwork,interceptions_in_box,second_goal_assist,total_corners_intobox,total_pull_back,total_through_ball,accurate_keeper_throws,att_cmiss_high_right,goal_kicks,head_pass,keeper_throws,open_play_pass,penalty_conceded,successful_open_play_pass,accurate_pull_back,att_freekick_goal,att_goal_high_centre,att_goal_low_left,att_obox_goal,clearance_off_line,dangerous_play,goal_fastbreak,error_lead_to_goal,last_man_tackle,shield_ball_oop,att_cmiss_high_left,att_goal_high_right,att_hd_post,att_ibox_post,att_post_high,att_post_right,penalty_won,post_scoring_att,accurate_goal_kicks,accurate_keeper_sweeper,back_pass,cross_not_claimed,dive_save,diving_save,gk_smother,good_high_claim,keeper_pick_up,punches,saved_ibox,saved_obox,saves,stand_catch,stand_save,total_high_claim,total_keeper_sweeper,att_obp_goal,att_obxd_left,att_post_left,second_yellow,touches_in_opp_box,att_obxd_right,att_obx_right,att_obox_post,att_obx_left,attempts_obox,goal_assist_setplay,att_pen_goal,att_freekick_post,goal_assist_deadball,att_pen_miss,own_goals,dive_catch,penalty_faced,penalty_save,att_pen_target,attempts_ibox,att_pen_post,att_lg_right,att_lg_left
3615,139151.0,Richard Peniket,Richard,Peniket,1993-03-04,England,England,,F,Forward,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,15274.0,Jermaine Pennant,Jermaine,Pennant,1983-01-15,England,England,15.0,M,Right Winger,21,1.0,,,4.0,,1.0,,4.0,,1.0,2.0,1.0,5.0,5.0,,,,,,,,,,,,,,,,,,,1.0,4.0,1.0,,2.0,,2.0,,5.0,1.0,8.0,8.0,1.0,,,,,0.0,,,4.0,1.0,,,,,,,1.0,1.0,2.0,2.0,1.0,,1.0,66.0,,,,,1.0,3.0,1.0,13.0,13.0,1.0,2.0,2.0,,,2.0,,3.0,1.0,,,3.0,3.0,,3.0,,9.0,,1.0,,9.0,,1.0,4.0,,25.0,,,2.0,,,,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2911,127990.0,Pepe Reina,José Manuel,Reina Páez,1982-08-31,Spain,Spain,1.0,G,Goalkeeper,21,440.0,34.0,,55.0,53.0,,162.0,495.0,,1.0,6.0,31.0,157.0,187.0,,,,,,,,,,,,,,,,,,,,283.0,1.0,,1.0,14.0,,,,10.0,2.0,16.0,1.0,24.0,1.0,2.0,128.0,32.0,,,432.0,31.0,34.0,29.0,5.0,,,1.0,1.0,1.0,164.0,309.0,89.0,8.0,22.0,2790.0,,,,,29.0,29.0,10.0,289.0,287.0,40.0,,106.0,,,20.0,,483.0,42.0,26.0,2.0,,,,104.0,,219.0,202.0,,355.0,702.0,,,1.0,,1323.0,1.0,1.0,7.0,13.0,2.0,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,175.0,,267.0,,180.0,18.0,,12.0,,,,,,,,,4.0,,,,,,,,,,,194.0,25.0,,10.0,18.0,42.0,1.0,31.0,212.0,17.0,36.0,37.0,73.0,10.0,1.0,31.0,27.0,,,,,,,,,,,,,,,,,13.0,5.0,1.0,,,,,
4166,189353.0,James Perch,James,Perch,1985-09-28,England,England,14.0,D,Right Full Back,21,424.0,19.0,5.0,290.0,3.0,19.0,64.0,713.0,22.0,31.0,48.0,27.0,181.0,104.0,11.0,,4.0,,,,1.0,1.0,2.0,2.0,,1.0,1.0,3.0,2.0,5.0,7.0,6.0,116.0,67.0,4.0,4.0,15.0,3.0,4.0,2.0,8.0,6.0,73.0,103.0,4.0,48.0,34.0,1.0,98.0,198.0,19.0,,258.0,19.0,41.0,35.0,6.0,,,58.0,34.0,28.0,233.0,117.0,90.0,13.0,14.0,1819.0,,7.0,4.0,10.0,65.0,96.0,13.0,188.0,131.0,35.0,28.0,195.0,,5.0,91.0,11.0,443.0,33.0,105.0,1.0,6.0,6.0,,142.0,7.0,365.0,11.0,19.0,81.0,802.0,10.0,5.0,40.0,29.0,1099.0,12.0,12.0,15.0,8.0,,2.0,25.0,1.0,8.0,1.0,1.0,,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,2.0,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,,,9.0,,,1.0,1.0,,2.0,,,,,,,1.0,1.0,,,,4.0,,,,,,29.0,,29.0,,,,,,1.0,,,,2.0,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,
4521,17976.0,Mladen Petric,Mladen,Petric,1981-01-01,Croatia,Croatia,33.0,F,Forward,21,56.0,8.0,4.0,153.0,,14.0,8.0,208.0,2.0,21.0,14.0,23.0,94.0,75.0,4.0,,11.0,1.0,2.0,1.0,1.0,3.0,6.0,26.0,4.0,1.0,1.0,6.0,6.0,17.0,26.0,6.0,64.0,27.0,,8.0,7.0,,5.0,1.0,23.0,5.0,74.0,48.0,,2.0,,,27.0,261.0,17.0,,43.0,9.0,18.0,14.0,4.0,1.0,1.0,5.0,8.0,6.0,84.0,18.0,13.0,13.0,,876.0,,2.0,3.0,,51.0,41.0,8.0,125.0,118.0,3.0,20.0,67.0,1.0,14.0,68.0,5.0,64.0,13.0,9.0,9.0,6.0,6.0,1.0,94.0,12.0,200.0,,15.0,10.0,258.0,35.0,8.0,10.0,2.0,402.0,30.0,30.0,21.0,5.0,3.0,5.0,7.0,,14.0,1.0,1.0,1.0,,3.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,6.0,4.0,4.0,,4.0,2.0,1.0,,3.0,1.0,4.0,1.0,2.0,1.0,5.0,2.0,10.0,5.0,3.0,,13.0,2.0,4.0,,,6.0,,,,1.0,1.0,1.0,2.0,,1.0,,,,1.0,3.0,,,,,3.0,,1.0,,,,,,,,,,1.0,2.0,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,1.0,,,,,,,,,,,,
3063,94800.0,Stiliyan Petrov,Stiliyan,Petrov,1979-07-05,Bulgaria,Bulgaria,19.0,M,Centre Central Midfielder,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8353,10461.0,Davide Petrucci,Davide,Petrucci,1991-10-05,Italy,Italy,18.0,M,Centre Attacking Midfielder,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,3869.0,Phil Neville,Philip,Neville,1977-01-21,England,England,18.0,M,Centre Defensive Midfielder,21,316.0,27.0,,389.0,3.0,15.0,43.0,703.0,34.0,20.0,16.0,18.0,109.0,86.0,6.0,,,2.0,,,,,1.0,,,1.0,,,,1.0,3.0,3.0,118.0,76.0,2.0,,8.0,3.0,10.0,6.0,8.0,7.0,60.0,44.0,2.0,12.0,6.0,1.0,128.0,96.0,24.0,1.0,258.0,18.0,19.0,14.0,5.0,1.0,,17.0,27.0,17.0,278.0,131.0,94.0,2.0,6.0,1553.0,1.0,2.0,5.0,5.0,53.0,181.0,30.0,174.0,160.0,31.0,42.0,156.0,,1.0,165.0,7.0,343.0,64.0,26.0,3.0,16.0,16.0,,217.0,1.0,483.0,14.0,16.0,64.0,810.0,3.0,5.0,22.0,50.0,1005.0,10.0,10.0,5.0,9.0,1.0,2.0,17.0,,,2.0,2.0,,,,,,,,,,,,1.0,,,,,1.0,,,2.0,,,,2.0,,,,1.0,,,1.0,2.0,,3.0,,,,4.0,,,,,,,,,,,,1.0,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
4525,312585.0,Philippe Coutinho,Philippe,Coutinho Correia,1992-06-12,Brazil,Brazil,23.0,M,Left/Centre/Right Attacking Midfielder,21,96.0,7.0,,229.0,,32.0,11.0,323.0,2.0,18.0,2.0,13.0,57.0,62.0,15.0,,12.0,,,1.0,,1.0,7.0,2.0,1.0,,4.0,11.0,1.0,18.0,33.0,33.0,89.0,59.0,1.0,17.0,14.0,3.0,5.0,1.0,25.0,4.0,85.0,50.0,1.0,1.0,,1.0,64.0,0.0,8.0,,150.0,12.0,10.0,8.0,2.0,5.0,5.0,3.0,12.0,8.0,55.0,36.0,22.0,2.0,1.0,932.0,1.0,9.0,11.0,,88.0,24.0,34.0,203.0,194.0,14.0,37.0,140.0,1.0,8.0,146.0,20.0,124.0,23.0,10.0,37.0,16.0,6.0,1.0,208.0,11.0,326.0,,34.0,15.0,434.0,36.0,8.0,20.0,2.0,642.0,17.0,17.0,11.0,7.0,17.0,17.0,16.0,,1.0,2.0,1.0,5.0,3.0,,,,2.0,,,1.0,6.0,2.0,3.0,,,,,5.0,1.0,3.0,7.0,,2.0,3.0,1.0,9.0,3.0,1.0,1.0,3.0,3.0,,11.0,3.0,8.0,,,7.0,,1.0,,10.0,1.0,,3.0,1.0,,1.0,12.0,,5.0,1.0,,2.0,10.0,,14.0,,,,1.0,,46.0,,33.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,
3408,299709.0,Alexander Kacaniklic,Alexander,Kacaniklic,1991-08-13,Sweden,Sweden,7.0,M,Left Winger,21,96.0,2.0,,155.0,,6.0,,243.0,3.0,11.0,4.0,20.0,136.0,94.0,11.0,,5.0,1.0,,4.0,,1.0,1.0,16.0,2.0,1.0,,,6.0,10.0,22.0,8.0,96.0,63.0,7.0,7.0,4.0,2.0,45.0,1.0,20.0,5.0,80.0,50.0,7.0,5.0,2.0,1.0,16.0,286.0,4.0,,63.0,16.0,18.0,16.0,2.0,2.0,2.0,4.0,19.0,17.0,28.0,14.0,8.0,9.0,3.0,1261.0,,7.0,6.0,1.0,90.0,14.0,16.0,179.0,175.0,23.0,36.0,98.0,4.0,8.0,92.0,13.0,103.0,2.0,9.0,59.0,46.0,46.0,5.0,119.0,3.0,228.0,3.0,6.0,2.0,285.0,25.0,12.0,10.0,3.0,545.0,22.0,22.0,18.0,6.0,18.0,15.0,8.0,,4.0,8.0,8.0,9.0,,,,,1.0,2.0,1.0,,7.0,2.0,5.0,1.0,3.0,,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,,3.0,2.0,3.0,4.0,4.0,,10.0,10.0,4.0,,,2.0,,,,1.0,2.0,,3.0,1.0,,,,,2.0,2.0,,,,3.0,2.0,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
4538,300928.0,Shinji Kagawa,Shinji,Kagawa,1989-03-17,Japan,Japan,10.0,M,Midfielder,21,284.0,20.0,4.0,469.0,,98.0,29.0,748.0,2.0,9.0,4.0,20.0,93.0,88.0,16.0,,8.0,,,1.0,,1.0,1.0,9.0,,,1.0,3.0,3.0,9.0,18.0,11.0,234.0,66.0,1.0,5.0,12.0,3.0,12.0,9.0,33.0,3.0,73.0,49.0,1.0,,,,58.0,240.0,9.0,,141.0,17.0,16.0,14.0,2.0,3.0,3.0,2.0,11.0,9.0,186.0,40.0,28.0,3.0,2.0,1325.0,,7.0,12.0,1.0,129.0,96.0,41.0,172.0,169.0,24.0,36.0,273.0,1.0,6.0,242.0,19.0,305.0,26.0,3.0,19.0,22.0,21.0,2.0,285.0,11.0,551.0,4.0,103.0,32.0,834.0,21.0,12.0,17.0,2.0,1007.0,22.0,22.0,20.0,14.0,8.0,12.0,15.0,,3.0,5.0,5.0,2.0,,,,,1.0,3.0,1.0,,2.0,6.0,1.0,1.0,1.0,,2.0,3.0,1.0,4.0,3.0,,3.0,,1.0,4.0,2.0,6.0,5.0,6.0,5.0,1.0,10.0,,6.0,,,2.0,1.0,,,5.0,1.0,,1.0,,,,2.0,,2.0,3.0,1.0,1.0,1.0,2.0,13.0,,,,1.0,,38.0,,31.0,1.0,,2.0,,,,,1.0,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,1.0,,,
3594,315416.0,Gaël Kakuta,Gaël,Kakuta,1991-06-21,France,DR Congo,10.0,M,Left/Right Winger,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4101,160059.0,Tomas Kalas,Tomas,Kalas,1993-05-15,Czech Republic,Czech Republic,22.0,D,Centre Central Defender,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4497,288969.0,Todd Kane,Todd,Kane,1993-09-17,England,England,20.0,D,Right Full Back,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3481,266857.0,Jem Karacan,Jem,Karacan,1989-02-21,Turkey,Turkey,23.0,M,Centre Central Midfielder,21,232.0,14.0,2.0,298.0,3.0,5.0,42.0,527.0,,14.0,11.0,21.0,198.0,142.0,10.0,,4.0,,1.0,,,2.0,,2.0,2.0,1.0,,3.0,3.0,10.0,11.0,10.0,114.0,63.0,4.0,3.0,16.0,3.0,7.0,9.0,12.0,6.0,61.0,83.0,3.0,13.0,6.0,,114.0,0.0,16.0,,229.0,21.0,31.0,28.0,3.0,1.0,1.0,8.0,28.0,14.0,152.0,92.0,58.0,12.0,5.0,1606.0,,7.0,4.0,4.0,82.0,139.0,22.0,179.0,171.0,25.0,34.0,161.0,,3.0,142.0,11.0,263.0,39.0,20.0,4.0,16.0,16.0,,207.0,7.0,409.0,15.0,5.0,65.0,656.0,14.0,10.0,50.0,,839.0,10.0,10.0,21.0,3.0,1.0,3.0,32.0,1.0,,3.0,3.0,,,,,,,1.0,,2.0,,1.0,3.0,1.0,1.0,,,4.0,1.0,,4.0,2.0,1.0,,1.0,2.0,1.0,,,1.0,1.0,,8.0,1.0,4.0,,,1.0,2.0,,,,,,,2.0,,3.0,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4515,6304.0,Giorgos Karagounis,Giorgos,Karagounis,1977-03-06,Greece,Greece,14.0,M,Centre/Right Attacking Midfielder,21,454.0,67.0,1.0,452.0,4.0,16.0,102.0,898.0,6.0,1.0,4.0,25.0,180.0,129.0,12.0,3.0,1.0,1.0,2.0,,,,2.0,,4.0,1.0,3.0,7.0,7.0,17.0,18.0,21.0,186.0,129.0,7.0,8.0,26.0,,11.0,8.0,26.0,6.0,76.0,125.0,7.0,7.0,2.0,,109.0,0.0,20.0,,184.0,20.0,27.0,23.0,4.0,,,5.0,31.0,23.0,289.0,107.0,78.0,12.0,8.0,1556.0,,6.0,9.0,2.0,119.0,141.0,32.0,191.0,184.0,52.0,71.0,336.0,,9.0,179.0,15.0,477.0,98.0,14.0,23.0,49.0,22.0,,226.0,4.0,567.0,15.0,17.0,129.0,995.0,21.0,14.0,47.0,6.0,1263.0,8.0,8.0,56.0,7.0,18.0,5.0,37.0,3.0,5.0,8.0,2.0,1.0,2.0,,2.0,,,,,,1.0,,,,,1.0,,3.0,,1.0,3.0,,2.0,,,2.0,,,12.0,1.0,1.0,2.0,4.0,5.0,6.0,,,,3.0,6.0,1.0,1.0,,1.0,1.0,,1.0,,30.0,3.0,,,8.0,,27.0,,1.0,,,,,,,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4302,305229.0,Pajtim Kasami,Pajtim,Kasami,1992-06-02,North Macedonia,Switzerland,7.0,M,Centre Central Midfielder,21,7.0,1.0,,8.0,,1.0,1.0,15.0,,,,2.0,2.0,1.0,,,,1.0,,1.0,,,1.0,2.0,,,,,,,2.0,,3.0,1.0,1.0,,,,2.0,,1.0,,1.0,2.0,1.0,,,,1.0,0.0,,,3.0,,,,,,,,1.0,1.0,10.0,2.0,2.0,,1.0,22.0,,,,,4.0,,,7.0,7.0,,1.0,1.0,1.0,1.0,6.0,,7.0,1.0,,,3.0,2.0,1.0,7.0,,13.0,,1.0,1.0,17.0,2.0,,2.0,,28.0,1.0,1.0,,2.0,,,2.0,,2.0,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4203,12296.0,Kayleden Brown,Kayleden,Brown,1992-04-15,England,Wales,10.0,F,Forward,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4333,48260.0,Michael Keane,Michael,Keane,1993-01-11,England,England,5.0,D,Centre Central Defender,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3483,11222.0,Jimmy Kébé,Jimmy,Kébé,1984-01-19,Mali,Mali,38.0,M,Right Winger,21,81.0,5.0,2.0,161.0,2.0,12.0,4.0,229.0,7.0,13.0,9.0,18.0,158.0,110.0,12.0,,7.0,5.0,,3.0,,2.0,3.0,7.0,,3.0,2.0,,4.0,4.0,15.0,9.0,100.0,69.0,5.0,4.0,8.0,1.0,43.0,17.0,15.0,7.0,61.0,79.0,5.0,20.0,9.0,,24.0,0.0,9.0,,91.0,16.0,26.0,22.0,4.0,1.0,1.0,10.0,22.0,20.0,82.0,26.0,13.0,7.0,8.0,1338.0,,7.0,6.0,1.0,11.0,144.0,21.0,200.0,191.0,35.0,31.0,37.0,3.0,7.0,76.0,13.0,97.0,13.0,29.0,36.0,60.0,60.0,5.0,122.0,7.0,273.0,5.0,13.0,5.0,310.0,18.0,6.0,24.0,7.0,574.0,26.0,26.0,26.0,4.0,20.0,9.0,21.0,1.0,2.0,13.0,13.0,,1.0,,,2.0,1.0,,2.0,,4.0,5.0,2.0,1.0,1.0,,1.0,,,2.0,1.0,2.0,1.0,,1.0,1.0,2.0,3.0,9.0,5.0,4.0,,7.0,3.0,3.0,,,5.0,1.0,,,,1.0,,1.0,,,,,,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4707,145201.0,Kei Kamara,Kei,Kamara,1984-09-01,Sierra Leone,Sierra Leone,23.0,F,Centre Striker,21,43.0,1.0,15.0,102.0,,7.0,1.0,144.0,3.0,49.0,56.0,11.0,66.0,46.0,4.0,,10.0,3.0,2.0,,6.0,8.0,9.0,4.0,2.0,1.0,2.0,,,1.0,8.0,3.0,69.0,18.0,,2.0,2.0,,7.0,4.0,11.0,4.0,77.0,75.0,,4.0,3.0,,33.0,0.0,9.0,,66.0,7.0,12.0,9.0,3.0,1.0,,4.0,5.0,4.0,49.0,7.0,5.0,5.0,2.0,656.0,,4.0,1.0,,30.0,54.0,8.0,127.0,122.0,3.0,14.0,34.0,,9.0,65.0,5.0,54.0,2.0,9.0,9.0,11.0,11.0,,109.0,45.0,175.0,,10.0,2.0,218.0,16.0,3.0,6.0,3.0,319.0,19.0,19.0,10.0,2.0,3.0,5.0,6.0,2.0,4.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,3.0,,1.0,,3.0,1.0,,,2.0,2.0,1.0,,2.0,1.0,2.0,1.0,5.0,1.0,,,5.0,1.0,1.0,,1.0,5.0,,,,,1.0,,1.0,,1.0,,1.0,,,,1.0,1.0,,,,,,,11.0,,35.0,1.0,25.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,1.0,,,,,,,,,,2.0,,,
3644,21247.0,Martin Kelly,Martin,Kelly,1990-04-27,England,England,,D,Right Full Back,21,63.0,1.0,1.0,87.0,,,1.0,150.0,31.0,3.0,8.0,4.0,17.0,21.0,,,1.0,,,,1.0,1.0,1.0,,,,,1.0,,1.0,2.0,1.0,24.0,17.0,4.0,1.0,2.0,,5.0,4.0,6.0,2.0,18.0,26.0,4.0,9.0,4.0,,30.0,10.0,7.0,,70.0,4.0,7.0,6.0,1.0,,,8.0,4.0,3.0,74.0,26.0,16.0,2.0,3.0,335.0,,,,1.0,,73.0,4.0,54.0,48.0,9.0,8.0,7.0,,1.0,42.0,,69.0,4.0,15.0,3.0,9.0,9.0,,53.0,2.0,115.0,1.0,,5.0,175.0,2.0,1.0,13.0,32.0,274.0,7.0,7.0,2.0,,3.0,2.0,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
