id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_cross,accurate_cross_nocorner,accurate_fwd_zone_pass,accurate_launches,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,appearances,attempts_conceded_ibox,attempts_conceded_obox,att_assist_openplay,att_lf_total,att_obox_blocked,att_obx_centre,att_rf_total,ball_recovery,blocked_cross,blocked_scoring_att,challenge_lost,clean_sheet,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,final_third_entries,formation_place,fouls,game_started,goals_conceded,goals_conceded_ibox,goals_conceded_obox,hand_ball,head_clearance,interception,interceptions_in_box,interception_won,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offside_provoked,offtarget_att_assist,ontarget_att_assist,outfielder_block,passes_left,passes_right,penalty_conceded,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,shield_ball_oop,successful_final_third_passes,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_cross,total_cross_nocorner,total_final_third_passes,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_pass,total_scoring_att,total_sub_off,total_tackle,total_throws,touches,turnover,was_fouled,wins,won_tackle,yellow_card,accurate_goal_kicks,accurate_keeper_throws,att_assist_setplay,cross_not_claimed,dive_catch,dive_save,diving_save,error_lead_to_shot,goal_kicks,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,penalty_save,punches,saved_ibox,saved_obox,saves,stand_catch,stand_save,total_contest,total_high_claim,won_contest,last_man_tackle,accurate_flick_on,accurate_layoffs,att_bx_centre,att_freekick_miss,att_freekick_total,att_hd_miss,att_hd_post,att_hd_total,att_ibox_blocked,att_ibox_miss,att_ibox_post,att_miss_high,att_miss_high_right,att_miss_left,att_miss_right,att_obox_miss,att_post_high,att_setpiece,clearance_off_line,error_lead_to_goal,fouled_final_third,foul_throw_in,head_pass,hit_woodwork,open_play_pass,own_goals,post_scoring_att,shot_off_target,successful_open_play_pass,total_flick_on,total_sub_on,won_corners,accurate_through_ball,total_through_ball,total_offside,attempts_ibox,attempts_obox,att_hd_target,att_ibox_target,att_lg_centre,att_miss_high_left,att_obox_target,att_obx_right,att_openplay,att_rf_target,att_sv_high_centre,att_sv_low_centre,att_sv_low_left,att_sv_low_right,goal_assist,goal_assist_deadball,goal_assist_intentional,goal_assist_openplay,goal_assist_setplay,ontarget_scoring_att,touches_in_opp_box,gk_smother,att_fastbreak,att_freekick_goal,att_goal_high_left,att_goal_high_right,att_goal_low_left,att_hd_goal,att_ibox_goal,att_lf_goal,att_obox_goal,att_rf_goal,corner_taken,dangerous_play,goals,shot_fastbreak,accurate_corners_intobox,total_corners_intobox,att_corner,att_goal_low_centre,six_yard_block,att_goal_low_right,att_lf_target,att_post_right,penalty_won,red_card,second_yellow,att_cmiss_right,freekick_cross,goal_fastbreak,att_bx_right,att_cmiss_high,att_cmiss_left,att_goal_high_centre,att_sv_high_right,goals_openplay,total_fastbreak,att_sv_high_left,att_bx_left,att_freekick_target,att_pen_target,leftside_pass,att_pen_goal,att_post_left,att_obxd_left,att_obx_left,att_obxd_right,att_obox_post,accurate_freekick_cross,att_cmiss_high_right,fwd_pass,att_pen_miss,att_pen_post,att_freekick_post,back_pass,backward_pass,att_cmiss_high_left,att_lg_left,att_obp_goal,att_lg_right,rightside_pass,big_chance_scored
2239,11596.0,Joseph Yobo,Joseph,Yobo,1980-09-06,Nigeria,Nigeria,26.0,D,Centre/Right Central Defender,17,366.0,42.0,1.0,1.0,157.0,33.0,80.0,522.0,3.0,29.0,47.0,27.0,170.0,183.0,4.0,2.0,,2.0,3.0,117.0,4.0,,7.0,11.0,,2.0,9.0,8.0,62.0,128.0,4.0,166.0,92.0,178.0,150.0,17.0,26.0,24.0,20.0,4.0,,172.0,45.0,10.0,43.0,260.0,113.0,6.0,18.0,2319.0,15.0,,4.0,16.0,38.0,78.0,,35.0,1.0,342.0,216.0,1.0,62.0,54.0,5.0,65.0,4.0,398.0,95.0,292.0,2.0,2.0,183.0,329.0,111.0,1.0,188.0,725.0,9.0,1.0,57.0,3.0,1285.0,16.0,16.0,13.0,42.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,8.0,,8.0,4.0,,1.0,,,,3.0,,4.0,,4.0,,2.0,,1.0,3.0,2.0,,,,,,,16.0,,84.0,,,6.0,52.0,,1.0,,,1.0,1.0,,,1.0,2.0,,,,,,1.0,,1.0,1.0,,,,,,,3.0,,,,,,,1.0,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,4762.0,Dwight Yorke,Dwight,Yorke,1971-11-03,Trinidad & Tobago,Trinidad & Tobago,19.0,M,Midfielder,17,71.0,7.0,,,43.0,,20.0,114.0,1.0,2.0,1.0,7.0,24.0,33.0,,,,,,31.0,4.0,,4.0,,,,3.0,1.0,13.0,15.0,4.0,3.0,2.0,7.0,0.0,4.0,4.0,2.0,2.0,,,4.0,11.0,4.0,11.0,23.0,14.0,4.0,1.0,273.0,,,,1.0,13.0,17.0,,3.0,,34.0,31.0,3.0,7.0,21.0,,10.0,,84.0,11.0,6.0,,,16.0,58.0,2.0,3.0,24.0,142.0,,4.0,9.0,1.0,216.0,4.0,1.0,2.0,6.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,4.0,,4.0,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,2.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1464,6078.0,Luke Young,Luke,Young,1979-07-19,England,England,21.0,D,Left/Right Full Back,17,358.0,56.0,11.0,11.0,436.0,40.0,66.0,783.0,286.0,35.0,20.0,34.0,263.0,208.0,15.0,3.0,2.0,7.0,7.0,152.0,17.0,3.0,16.0,9.0,33.0,23.0,31.0,9.0,123.0,162.0,16.0,116.0,62.0,341.0,68.0,26.0,33.0,44.0,37.0,7.0,,86.0,62.0,6.0,61.0,336.0,166.0,9.0,24.0,2865.0,3.0,7.0,8.0,18.0,227.0,157.0,1.0,66.0,6.0,542.0,482.0,19.0,59.0,74.0,,228.0,15.0,408.0,111.0,175.0,56.0,56.0,382.0,725.0,152.0,3.0,161.0,1077.0,10.0,4.0,113.0,379.0,2143.0,48.0,18.0,16.0,81.0,6.0,,,,,,,,1.0,,,,,,,,,,,,,26.0,,11.0,1.0,1.0,3.0,,,,,,,1.0,,,,1.0,1.0,1.0,4.0,,1.0,,,,1.0,,,,,,4.0,,5.0,1.0,10.0,2.0,4.0,,,,,1.0,,1.0,1.0,,,2.0,1.0,1.0,,,,,,,,3.0,,,,,,,,,1.0,1.0,,,2.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3654,47197.0,Pablo Zabaleta,Pablo,Zabaleta,1985-01-16,Argentina,Argentina,5.0,D,Right Full Back,17,332.0,49.0,20.0,19.0,495.0,16.0,49.0,807.0,213.0,19.0,35.0,29.0,246.0,158.0,25.0,3.0,3.0,14.0,15.0,148.0,11.0,3.0,43.0,6.0,40.0,47.0,33.0,4.0,142.0,204.0,11.0,66.0,37.0,296.0,0.0,35.0,26.0,34.0,30.0,4.0,2.0,71.0,64.0,2.0,63.0,282.0,146.0,15.0,14.0,2376.0,10.0,8.0,20.0,12.0,69.0,243.0,,69.0,2.0,509.0,442.0,17.0,41.0,90.0,4.0,200.0,28.0,374.0,115.0,133.0,90.0,88.0,355.0,791.0,69.0,20.0,123.0,1075.0,18.0,3.0,115.0,263.0,2022.0,36.0,41.0,10.0,84.0,3.0,,,1.0,,,,,1.0,,,,,,,,,,,,,27.0,,13.0,1.0,1.0,19.0,,,1.0,,,,,1.0,,3.0,1.0,2.0,1.0,9.0,,,1.0,,,,4.0,,21.0,,,10.0,16.0,7.0,3.0,12.0,,5.0,1.0,,,,2.0,,3.0,2.0,1.0,,4.0,,1.0,1.0,1.0,2.0,,2.0,2.0,,5.0,,,,,,,,,,,1.0,1.0,2.0,,1.0,,1.0,2.0,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
3778,98127.0,Amr Zaki,Amr,Zaki,1983-04-01,Egypt,Egypt,30.0,F,Forward,17,92.0,18.0,7.0,7.0,348.0,,28.0,433.0,2.0,90.0,34.0,29.0,151.0,100.0,28.0,17.0,5.0,23.0,46.0,75.0,,17.0,8.0,4.0,41.0,15.0,61.0,7.0,229.0,150.0,,4.0,4.0,61.0,290.0,33.0,22.0,23.0,19.0,4.0,2.0,6.0,21.0,,20.0,28.0,18.0,13.0,2.0,2057.0,1.0,14.0,15.0,1.0,105.0,124.0,,41.0,2.0,348.0,345.0,41.0,3.0,31.0,,194.0,29.0,107.0,31.0,7.0,56.0,56.0,333.0,576.0,,137.0,43.0,627.0,84.0,11.0,27.0,2.0,1089.0,74.0,75.0,9.0,21.0,3.0,,,,,,,,,,,,,,,,,,,,,53.0,,14.0,,31.0,118.0,6.0,1.0,3.0,16.0,1.0,19.0,12.0,31.0,1.0,8.0,4.0,12.0,11.0,8.0,,5.0,,,4.0,,7.0,1.0,22.0,,1.0,40.0,13.0,101.0,7.0,27.0,3.0,12.0,18.0,,1.0,2.0,6.0,,4.0,11.0,1.0,6.0,13.0,1.0,6.0,4.0,2.0,1.0,,,1.0,,27.0,3.0,,4.0,,1.0,,3.0,,10.0,2.0,,8.0,,,10.0,4.0,,,,1.0,,4.0,2.0,,,,,,,,1.0,,,1.0,1.0,2.0,,3.0,1.0,1.0,,,4.0,1.0,,,,,,,,,,,,,,,,,,
3115,167075.0,Gabriel Zakuani,Gabriel,Zakuani,1986-05-31,DR Congo,DR Congo,34.0,D,Centre Central Defender,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3468,99612.0,Fabio Zamblera,Fabio,Zamblera,1990-04-07,Italy,Italy,90.0,F,Centre Striker,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2603,18814.0,Bobby Zamora,Bobby,Zamora,1981-01-16,England,England,25.0,F,Centre Striker,17,135.0,16.0,12.0,12.0,540.0,,24.0,663.0,9.0,81.0,60.0,35.0,250.0,227.0,49.0,40.0,11.0,22.0,26.0,54.0,1.0,19.0,11.0,7.0,43.0,12.0,78.0,10.0,283.0,142.0,1.0,6.0,5.0,138.0,324.0,90.0,32.0,26.0,20.0,6.0,11.0,12.0,7.0,,7.0,47.0,20.0,12.0,2.0,2725.0,,23.0,28.0,4.0,117.0,196.0,,93.0,1.0,534.0,526.0,31.0,1.0,22.0,,297.0,51.0,173.0,27.0,14.0,55.0,55.0,554.0,905.0,,224.0,32.0,1023.0,84.0,16.0,22.0,10.0,1545.0,134.0,45.0,13.0,19.0,1.0,,,,,,,,,,,,,,,,,,,,,49.0,,15.0,,65.0,171.0,2.0,,,13.0,,17.0,8.0,34.0,1.0,12.0,3.0,13.0,11.0,7.0,,9.0,,,1.0,1.0,36.0,1.0,106.0,,1.0,42.0,58.0,215.0,3.0,25.0,8.0,26.0,36.0,5.0,,4.0,17.0,,2.0,4.0,,2.0,3.0,3.0,9.0,3.0,5.0,2.0,,2.0,2.0,,23.0,13.0,,4.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,2.0,4.0,,,1.0,,,1.0,14.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
3624,12054.0,Kamil Zayatte,Kamil,Zayatte,1985-03-07,Guinea,Guinea,18.0,D,Centre Central Defender,17,324.0,32.0,1.0,1.0,176.0,22.0,53.0,499.0,3.0,58.0,85.0,32.0,284.0,236.0,6.0,2.0,1.0,3.0,5.0,124.0,8.0,3.0,15.0,6.0,,3.0,18.0,9.0,141.0,210.0,8.0,202.0,117.0,145.0,0.0,49.0,31.0,49.0,40.0,9.0,2.0,225.0,71.0,9.0,69.0,219.0,103.0,16.0,36.0,2741.0,30.0,3.0,4.0,30.0,87.0,31.0,1.0,33.0,2.0,429.0,276.0,4.0,63.0,57.0,7.0,71.0,7.0,394.0,73.0,355.0,3.0,3.0,178.0,353.0,91.0,5.0,127.0,744.0,17.0,3.0,81.0,3.0,1489.0,50.0,37.0,7.0,59.0,7.0,,,,,,,,,,,,,,,,,,,,,10.0,,7.0,2.0,5.0,5.0,2.0,,,6.0,1.0,9.0,2.0,7.0,1.0,2.0,1.0,2.0,3.0,2.0,,2.0,1.0,2.0,,,,1.0,,2.0,1.0,10.0,,16.0,1.0,2.0,,2.0,,,,2.0,3.0,,1.0,,,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,4.0,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
3662,277928.0,Ron-Robert Zieler,Ron-Robert,Zieler,1989-02-12,Germany,Germany,16.0,G,Goalkeeper,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3243,126610.0,Didier Zokora,Didier,Zokora,1980-12-14,Cote D’Ivoire,Cote D’Ivoire,5.0,M,Centre Central Midfielder,17,481.0,44.0,4.0,4.0,497.0,10.0,101.0,974.0,36.0,14.0,23.0,29.0,164.0,143.0,17.0,1.0,1.0,6.0,5.0,153.0,5.0,1.0,16.0,5.0,8.0,14.0,24.0,5.0,100.0,128.0,5.0,28.0,18.0,155.0,74.0,35.0,24.0,26.0,22.0,4.0,1.0,25.0,49.0,1.0,49.0,184.0,130.0,14.0,8.0,2060.0,5.0,8.0,10.0,1.0,127.0,137.0,,32.0,2.0,238.0,220.0,9.0,55.0,89.0,1.0,171.0,18.0,528.0,67.0,46.0,22.0,22.0,231.0,616.0,32.0,51.0,138.0,1122.0,6.0,5.0,62.0,48.0,1586.0,38.0,25.0,10.0,41.0,3.0,,,1.0,,,,,3.0,,,,,,,,,,,,,30.0,,18.0,,10.0,49.0,,,,,,,,,,1.0,,2.0,1.0,4.0,,,,,,3.0,,,,,,4.0,,17.0,5.0,5.0,3.0,6.0,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3611,4939.0,Pascal Zuberbühler,Pascal,Zuberbühler,1971-01-08,Switzerland,Switzerland,19.0,G,Goalkeeper,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3737,111501.0,Gianni Zuiverloon,Gianni,Zuiverloon,1986-12-30,Netherlands,Netherlands,51.0,D,Centre Central Defender,17,437.0,45.0,11.0,11.0,456.0,17.0,64.0,882.0,242.0,38.0,44.0,33.0,273.0,221.0,25.0,2.0,5.0,11.0,14.0,194.0,14.0,5.0,44.0,6.0,34.0,50.0,52.0,8.0,220.0,279.0,14.0,91.0,51.0,242.0,0.0,51.0,33.0,57.0,47.0,10.0,1.0,95.0,90.0,6.0,90.0,283.0,165.0,19.0,18.0,2899.0,14.0,12.0,15.0,11.0,27.0,246.0,,84.0,4.0,556.0,489.0,25.0,76.0,93.0,7.0,225.0,27.0,504.0,101.0,158.0,84.0,84.0,343.0,711.0,63.0,9.0,133.0,1131.0,20.0,4.0,162.0,313.0,2362.0,74.0,43.0,6.0,117.0,5.0,,,1.0,,,,,,,,,,,,,,,,,,66.0,,30.0,5.0,1.0,7.0,,,,4.0,,4.0,,6.0,,2.0,3.0,2.0,3.0,6.0,,1.0,1.0,2.0,2.0,4.0,4.0,,63.0,,,12.0,46.0,6.0,,15.0,2.0,8.0,1.0,,,,2.0,1.0,2.0,1.0,,,2.0,,1.0,,,1.0,,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
3577,96290.0,Aaron Doran,Aaron,Doran Cogan,1991-05-13,Ireland,Ireland,,F,Forward,17,8.0,,,,14.0,,,22.0,,,,3.0,12.0,13.0,,,,,,8.0,,,,,3.0,,2.0,,10.0,8.0,,,,5.0,0.0,1.0,,3.0,2.0,1.0,,,,,,1.0,1.0,3.0,,117.0,,,,,2.0,8.0,,,,16.0,15.0,5.0,2.0,1.0,,5.0,,8.0,,1.0,3.0,3.0,8.0,20.0,,1.0,1.0,25.0,,,2.0,,57.0,7.0,5.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,8.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3082,41593.0,Abdoulaye Méité,Abdoulaye,Meite,1980-10-06,,,40.0,D,Defender,17,252.0,25.0,,,78.0,9.0,35.0,330.0,2.0,25.0,28.0,18.0,138.0,115.0,1.0,3.0,1.0,2.0,2.0,65.0,7.0,2.0,8.0,,,1.0,2.0,4.0,60.0,72.0,7.0,99.0,53.0,52.0,114.0,25.0,18.0,34.0,30.0,4.0,1.0,97.0,30.0,7.0,30.0,96.0,51.0,12.0,17.0,1446.0,20.0,,2.0,10.0,14.0,26.0,,6.0,2.0,164.0,88.0,,50.0,15.0,2.0,30.0,2.0,282.0,38.0,175.0,1.0,1.0,58.0,131.0,38.0,2.0,59.0,412.0,7.0,4.0,24.0,2.0,762.0,21.0,9.0,2.0,17.0,3.0,,,,,,,,1.0,,,,,,,,,,,,,12.0,,11.0,,2.0,2.0,1.0,,,2.0,,2.0,1.0,4.0,,,,,5.0,1.0,,1.0,,1.0,,,5.0,,28.0,,,5.0,21.0,3.0,,,,,2.0,1.0,,,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2840,24339.0,Abou Diaby,Vassiriki,Abou Diaby,1986-05-11,France,France,5.0,M,Centre Central Midfielder,17,198.0,12.0,2.0,2.0,598.0,1.0,50.0,794.0,1.0,33.0,21.0,24.0,97.0,78.0,15.0,6.0,4.0,10.0,14.0,107.0,1.0,7.0,18.0,2.0,6.0,5.0,59.0,9.0,174.0,157.0,1.0,14.0,11.0,160.0,0.0,35.0,16.0,16.0,13.0,3.0,2.0,25.0,40.0,1.0,40.0,104.0,68.0,4.0,1.0,1468.0,,7.0,10.0,3.0,141.0,191.0,,31.0,2.0,276.0,258.0,25.0,26.0,56.0,,329.0,17.0,228.0,33.0,32.0,11.0,11.0,426.0,736.0,6.0,62.0,67.0,953.0,26.0,8.0,53.0,1.0,1414.0,51.0,20.0,11.0,39.0,5.0,,,,,,,,,,,,,,,,,,,,,94.0,,63.0,,10.0,60.0,3.0,,,1.0,,4.0,3.0,5.0,1.0,1.0,,4.0,3.0,4.0,,1.0,,,1.0,,2.0,1.0,64.0,,1.0,10.0,56.0,35.0,8.0,7.0,6.0,12.0,,,1.0,2.0,4.0,,1.0,2.0,,5.0,3.0,,1.0,3.0,1.0,2.0,,2.0,2.0,,9.0,4.0,,1.0,,,,,1.0,3.0,,,2.0,,3.0,3.0,1.0,,,,1.0,,,1.0,1.0,,,,,,1.0,1.0,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
3315,293038.0,Abu Ogogo,Abumere,Ogogo,1989-11-03,England,England,4.0,M,Midfielder,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3024,179589.0,Dariusz Adamczuk,Dariusz,Adamczuk,1969-10-21,Poland,Poland,,D,Defender,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2845,52642.0,Emmanuel Adebayor,Emmanuel,Adebayor,1984-02-26,Togo,Togo,10.0,F,Centre Striker,17,83.0,9.0,6.0,6.0,535.0,,27.0,612.0,10.0,52.0,47.0,26.0,95.0,98.0,34.0,12.0,3.0,11.0,42.0,62.0,,23.0,6.0,6.0,19.0,3.0,70.0,7.0,189.0,100.0,,7.0,5.0,48.0,234.0,35.0,21.0,19.0,15.0,4.0,4.0,12.0,6.0,,6.0,12.0,8.0,5.0,3.0,1879.0,1.0,17.0,21.0,2.0,154.0,151.0,,40.0,,248.0,238.0,43.0,1.0,18.0,1.0,352.0,38.0,95.0,13.0,17.0,22.0,22.0,440.0,658.0,1.0,157.0,30.0,731.0,78.0,6.0,9.0,10.0,1164.0,79.0,15.0,14.0,6.0,3.0,,,,,,,,,,,,,,,,,,,,,60.0,,29.0,,27.0,129.0,7.0,,,11.0,2.0,19.0,20.0,22.0,3.0,4.0,2.0,13.0,7.0,5.0,,1.0,,,3.0,,5.0,3.0,61.0,,3.0,30.0,53.0,66.0,5.0,21.0,8.0,11.0,48.0,1.0,2.0,2.0,12.0,,1.0,3.0,,14.0,8.0,1.0,8.0,2.0,1.0,4.0,,4.0,4.0,,25.0,10.0,,5.0,,,2.0,1.0,4.0,10.0,1.0,,5.0,1.0,,10.0,5.0,,,,3.0,4.0,4.0,5.0,3.0,,1.0,1.0,,,1.0,2.0,2.0,1.0,,1.0,1.0,1.0,2.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,
3460,4699.0,Afonso Alves,Afonso,Alves,1981-01-30,Brazil,Brazil,12.0,F,Forward,17,103.0,5.0,1.0,1.0,282.0,,10.0,384.0,3.0,68.0,20.0,31.0,213.0,180.0,20.0,13.0,19.0,42.0,70.0,63.0,,34.0,7.0,3.0,8.0,,53.0,9.0,191.0,114.0,,5.0,3.0,45.0,324.0,37.0,24.0,29.0,27.0,2.0,4.0,8.0,15.0,,15.0,50.0,35.0,16.0,2.0,2171.0,,8.0,13.0,,98.0,58.0,,18.0,1.0,239.0,231.0,24.0,3.0,36.0,,137.0,21.0,118.0,7.0,13.0,8.0,8.0,223.0,408.0,2.0,66.0,13.0,518.0,99.0,12.0,30.0,4.0,938.0,93.0,46.0,6.0,25.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,49.0,,18.0,,12.0,60.0,11.0,7.0,21.0,9.0,1.0,14.0,15.0,17.0,1.0,8.0,6.0,10.0,9.0,17.0,2.0,7.0,,,4.0,,8.0,4.0,30.0,,3.0,37.0,17.0,53.0,7.0,22.0,3.0,14.0,31.0,4.0,2.0,4.0,19.0,,1.0,5.0,,18.0,14.0,1.0,11.0,6.0,6.0,1.0,,1.0,1.0,,28.0,5.0,,5.0,1.0,,2.0,,,3.0,,1.0,4.0,,2.0,4.0,5.0,,,,1.0,,1.0,6.0,1.0,1.0,,,3.0,,,2.0,,1.0,,,1.0,2.0,,2.0,1.0,,,1.0,,1.0,1.0,,2.0,,,,,,1.0,,,,,,,,
3607,300558.0,Kieran Agard,Kieran,Agard,1989-10-10,England,England,25.0,F,Centre Striker,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2622,39503.0,Gabriel Agbonlahor,Gabriel,Agbonlahor,1986-10-13,England,England,,F,Left/Centre Striker,17,97.0,11.0,21.0,21.0,430.0,,18.0,506.0,3.0,53.0,17.0,36.0,271.0,230.0,27.0,24.0,2.0,7.0,26.0,82.0,,9.0,6.0,13.0,71.0,10.0,77.0,9.0,244.0,107.0,,5.0,2.0,57.0,324.0,53.0,35.0,41.0,35.0,6.0,2.0,4.0,16.0,,15.0,39.0,24.0,10.0,2.0,3126.0,,13.0,19.0,5.0,205.0,127.0,,31.0,5.0,368.0,364.0,56.0,3.0,23.0,,262.0,32.0,113.0,25.0,9.0,82.0,81.0,375.0,642.0,2.0,74.0,28.0,673.0,65.0,5.0,15.0,3.0,1210.0,115.0,56.0,17.0,9.0,4.0,,,,,,,,,,,,,,,,,,,,,76.0,,19.0,,15.0,64.0,4.0,,,5.0,,15.0,7.0,19.0,,5.0,1.0,8.0,8.0,5.0,,3.0,,,5.0,,,,,,,24.0,,65.0,1.0,37.0,2.0,5.0,28.0,,,7.0,20.0,,2.0,,,8.0,7.0,1.0,7.0,5.0,4.0,5.0,,4.0,5.0,,32.0,,,11.0,,,1.0,5.0,3.0,12.0,5.0,,4.0,1.0,1.0,12.0,11.0,,1.0,,,1.0,5.0,6.0,,3.0,,,2.0,,4.0,1.0,1.0,,1.0,1.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
