id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,appearances,clean_sheet,draws,goals,losses,wins,goal_assist,yellow_card,own_goals,red_card
1161,3770.0,Mart Poom,Mart,Poom,1972-02-03,Estonia,Estonia,21.0,G,Goalkeeper,14,,,,,,,,,,
2167,2803.0,Stefan Postma,Stefan,Postma,1976-06-10,Netherlands,Netherlands,,G,Goalkeeper,14,,,,,,,,,,
2506,161311.0,Darren Potter,Darren,Potter,1984-12-21,Ireland,Ireland,8.0,M,Centre Central Midfielder,14,,,,,,,,,,
1168,96263.0,Chris Powell,Chris,Powell,1969-09-08,England,England,29.0,D,Defender,14,27.0,8.0,5.0,,11.0,11.0,2.0,2.0,1.0,
2471,280982.0,Darren Pratley,Darren,Pratley,1985-04-22,England,England,18.0,M,Centre Central Midfielder,14,,,,,,,,,,
2629,3483.0,Jamie Price,Jamie,Price,1988-07-22,Wales,Wales,,F,Forward,14,,,,,,,,,,
2541,3330.0,Linvoy Primus,Linvoy,Primus,1973-09-14,England,England,2.0,D,Centre/Right Central Defender,14,20.0,2.0,4.0,,8.0,8.0,,,,
2958,3943.0,Brian Priske,Brian,Priske,1977-05-14,Denmark,Denmark,6.0,D,Defender,14,30.0,4.0,7.0,,13.0,10.0,3.0,1.0,,
1092,41994.0,Nigel Quashie,Nigel,Quashie,1978-07-20,Scotland,Scotland,19.0,M,Midfielder,14,9.0,2.0,3.0,1.0,5.0,1.0,,1.0,,1.0
2120,95416.0,Franck Queudrue,Franck,Queudrue,1978-08-27,France,France,,D,Defender,14,29.0,6.0,8.0,3.0,11.0,10.0,3.0,5.0,,
2066,3590.0,Tomasz Radzinski,Tomasz,Radzinski,1973-12-14,Canada,Canada,13.0,F,Forward,14,33.0,2.0,6.0,2.0,17.0,10.0,4.0,3.0,,
2888,315456.0,Slobodan Rajkovic,Slobodan,Rajkovic,1989-02-03,Serbia,Serbia,3.0,D,Defender,14,,,,,,,,,,
2532,19464.0,Peter Ramage,Peter,Ramage,1983-11-22,England,England,36.0,D,Centre Central Defender,14,23.0,6.0,3.0,,10.0,10.0,1.0,4.0,,
2216,274363.0,Darren Randolph,Darren,Randolph,1987-05-12,Ireland,Ireland,,G,Goalkeeper,14,,,,,,,,,,
3041,113323.0,Grzegorz Rasiak,Grzegorz,Rasiak,1979-01-12,Poland,Poland,11.0,F,Centre Striker,14,8.0,0.0,4.0,,2.0,2.0,,1.0,,
2715,261646.0,David Raven,David,Raven,1985-03-10,England,England,,D,Right Full Back,14,,,,,,,,,,
3003,4016.0,Matthew Reed,Matthew,Reed,1986-12-24,England,England,41.0,G,Goalkeeper,14,,,,,,,,,,
2468,43639.0,Zesh Rehman,Zesh,Rehman,1983-10-14,Pakistan,Pakistan,31.0,D,Centre Central Defender,14,3.0,1.0,1.0,,2.0,,,1.0,,
2435,13908.0,Steven Reid,Steven,Reid,1981-03-10,Ireland,Ireland,18.0,D,Right Full Back,14,34.0,11.0,6.0,4.0,11.0,17.0,2.0,7.0,,
2748,3628.0,Michael Reiziger,Michael,Reiziger,1973-05-03,Netherlands,Netherlands,,D,Defender,14,4.0,2.0,1.0,,2.0,1.0,,1.0,,
3015,183982.0,Nigel Reo-Coker,Nigel,Reo-Coker,1984-05-14,England,England,7.0,M,Centre Central Midfielder,14,31.0,7.0,6.0,5.0,11.0,14.0,4.0,3.0,,
2150,99913.0,Tomas Repka,Tomas,Repka,1974-01-02,Czech Republic,Czech Republic,2.0,D,Centre/Right Central Defender,14,19.0,4.0,5.0,,6.0,8.0,,4.0,,
2415,153014.0,José Antonio Reyes,José Antonio,Reyes,1983-09-01,Spain,Spain,19.0,M,Left/Right Winger,14,26.0,3.0,7.0,5.0,5.0,14.0,10.0,5.0,,
2138,3288.0,Claudio Reyna,Claudio,Reyna,1973-07-20,United States,United States,,M,Midfielder,14,22.0,2.0,2.0,1.0,12.0,8.0,1.0,3.0,,
2708,99937.0,Ricardo Batista,Ricardo Jorge,Cecília Batista,1986-11-19,Portugal,Portugal,19.0,G,Goalkeeper,14,,,,,,,,,,
2653,15937.0,Ricardo Carvalho,Ricardo Alberto,Silveira de Carvalho,1978-05-18,Portugal,Portugal,6.0,D,Centre Central Defender,14,24.0,11.0,3.0,1.0,4.0,17.0,1.0,5.0,,1.0
2447,21545.0,Ricardo Vaz Tê,Ricardo Jorge,Vaz Tê,1986-10-01,Portugal,Portugal,,F,Forward,14,22.0,1.0,8.0,3.0,6.0,8.0,4.0,3.0,,
2925,18557.0,Micah Richards,Micah,Richards,1988-06-24,England,England,17.0,D,Right Full Back,14,13.0,1.0,,,9.0,4.0,1.0,2.0,,
1982,40578.0,Kieran Richardson,Kieran,Richardson,1984-10-21,England,England,15.0,D,Full Back,14,22.0,3.0,5.0,1.0,5.0,12.0,1.0,4.0,,
2649,40647.0,Mark Ricketts,Mark,Ricketts,1984-10-07,England,England,4.0,M,Centre Central Midfielder,14,,,,,,,,,,
2013,161267.0,Liam Ridgewell,Liam,Ridgewell,1984-07-21,England,England,6.0,D,Centre Central Defender,14,32.0,9.0,9.0,5.0,14.0,9.0,,5.0,,
2929,103670.0,Albert Riera,Albert,Riera,1982-04-15,Spain,Spain,,M,Left Winger,14,15.0,1.0,,1.0,10.0,5.0,,2.0,,
1695,176253.0,Chris Riggott,Chris,Riggott,1980-09-01,England,England,,D,Defender,14,22.0,7.0,5.0,,9.0,8.0,,2.0,1.0,1.0
2110,15706.0,John Arne Riise,John Arne,Riise,1980-09-24,Norway,Norway,6.0,D,Left Full Back,14,32.0,14.0,5.0,1.0,5.0,22.0,1.0,,,
2658,185103.0,Arjen Robben,Arjen,Robben,1984-01-23,Netherlands,Netherlands,10.0,F,Right Winger,14,28.0,4.0,3.0,6.0,2.0,23.0,3.0,2.0,,2.0
2126,4831.0,Laurent Robert,Laurent,Robert,1975-05-21,France,France,26.0,M,Midfielder,14,17.0,1.0,4.0,1.0,10.0,3.0,3.0,1.0,,1.0
2385,177520.0,Jason Roberts,Jason,Roberts,1978-01-25,Grenada,Grenada,33.0,F,Centre Striker,14,34.0,7.0,4.0,8.0,16.0,14.0,3.0,4.0,,1.0
2549,110711.0,Carl Robinson,Carl,Robinson,1976-10-13,Wales,Wales,33.0,M,Midfielder,14,5.0,0.0,,,5.0,,,1.0,,
2790,120147.0,Aleksandar Rodic,Aleksandar,Rodic,1979-12-26,Slovenia,Slovenia,7.0,F,Forward,14,,,,,,,,,,
2225,112352.0,Dennis Rommedahl,Dennis,Rommedahl,1978-07-22,Denmark,Denmark,,M,Left/Right Winger,14,21.0,2.0,4.0,2.0,8.0,9.0,4.0,1.0,,
2064,285067.0,Wayne Rooney,Wayne,Rooney,1985-10-24,England,England,32.0,F,Centre Second Striker,14,36.0,14.0,7.0,16.0,5.0,24.0,9.0,8.0,,
2464,90689.0,Liam Rosenior,Liam,Rosenior,1984-07-09,England,England,23.0,D,Defender,14,24.0,7.0,3.0,,10.0,11.0,1.0,5.0,,
2745,106163.0,Giuseppe Rossi,Giuseppe,Rossi,1987-02-01,United States,Italy,25.0,F,Left/Centre/Right Striker,14,5.0,1.0,3.0,1.0,,2.0,,,,
2681,6161.0,Wayne Routledge,Wayne,Routledge,1985-01-07,England,England,15.0,M,Right Winger,14,16.0,0.0,3.0,,7.0,6.0,3.0,,,
2896,258968.0,John Ruddy,John,Ruddy,1986-10-24,England,England,21.0,G,Goalkeeper,14,1.0,0.0,,,,1.0,,,,
2919,161245.0,Jimmy Ryan,Jimmy,Ryan,1988-09-06,Ireland,Ireland,20.0,M,Centre Central Midfielder,14,,,,,,,,,,
2183,161320.0,Mat Sadler,Mat,Sadler,1985-02-26,England,England,23.0,D,Centre Central Defender,14,8.0,4.0,4.0,,2.0,2.0,,1.0,,
1598,6569.0,Louis Saha,Louis,Saha,1978-08-08,France,France,25.0,F,Centre Striker,14,19.0,1.0,2.0,7.0,3.0,14.0,1.0,,,
2224,128202.0,Lloyd Sam,Lloyd,Sam,1984-09-27,England,Ghana,16.0,M,Right Winger,14,2.0,0.0,,,2.0,,,,,
2930,104741.0,Georgios Samaras,Georgios,Samaras,1985-02-21,Greece,Greece,5.0,F,Centre Striker,14,14.0,0.0,,4.0,10.0,4.0,1.0,1.0,,
1505,26835.0,Jlloyd Samuel,Jlloyd,Samuel,1981-03-29,Trinidad & Tobago,Trinidad & Tobago,21.0,D,Defender,14,19.0,2.0,5.0,,10.0,4.0,1.0,2.0,,
2219,27414.0,Osei Sankofa,Osei,Sankofa,1985-03-19,England,England,,D,Defender,14,4.0,0.0,,,3.0,1.0,,,,
2247,2909.0,Facundo Sava,Facundo,Sava,1974-03-07,Argentina,Argentina,,F,Forward,14,,,,,,,,,,
706,54999.0,Robbie Savage,Robbie,Savage,1974-10-18,Wales,Wales,8.0,M,Midfielder,14,34.0,14.0,6.0,1.0,12.0,16.0,3.0,10.0,,1.0
3008,99365.0,Lionel Scaloni,Lionel,Scaloni,1978-05-16,Argentina,Argentina,5.0,D,Right Full Back,14,13.0,4.0,1.0,,6.0,6.0,,3.0,,
3029,6553.0,Paul Scharner,Paul,Scharner,1980-03-11,Austria,Austria,33.0,D,Centre Central Defender,14,16.0,2.0,5.0,3.0,7.0,4.0,2.0,5.0,,
2508,11230.0,Kasper Schmeichel,Kasper,Schmeichel,1986-11-05,Denmark,Denmark,1.0,G,Goalkeeper,14,,,,,,,,,,
336,324.0,Paul Scholes,Paul,Scholes,1974-11-16,England,England,22.0,M,Centre Central Midfielder,14,20.0,6.0,5.0,2.0,2.0,13.0,2.0,3.0,,
1218,13977.0,Mark Schwarzer,Mark,Schwarzer,1972-10-06,Australia,Australia,32.0,G,Goalkeeper,14,27.0,8.0,7.0,,11.0,9.0,1.0,,,
660,97880.0,Riccardo Scimeca,Riccardo,Scimeca,1975-06-13,England,England,19.0,D,Defender,14,2.0,0.0,,,2.0,,,,,
2412,154029.0,Philippe Senderos,Philippe,Senderos,1985-02-14,Switzerland,Switzerland,4.0,D,Central Defender,14,20.0,6.0,2.0,2.0,9.0,9.0,,2.0,,
1934,115063.0,Shaun Wright-Phillips,Shaun,Wright-Phillips,1981-10-25,England,England,98.0,M,Left/Right Winger,14,27.0,0.0,2.0,,5.0,20.0,3.0,,,
89,1440.0,Alan Shearer,Alan,Shearer,1970-08-13,England,England,9.0,F,Forward,14,32.0,5.0,5.0,10.0,13.0,14.0,4.0,3.0,,
576,110022.0,Teddy Sheringham,Teddy,Sheringham,1966-04-02,England,England,,F,Centre Second Striker,14,26.0,2.0,6.0,6.0,10.0,10.0,3.0,5.0,,
1849,6082.0,Danny Shittu,Danny,Shittu,1980-09-02,Nigeria,Nigeria,28.0,D,Centre Central Defender,14,,,,,,,,,,
1962,43711.0,Shola Ameobi,Foluwashola,Ameobi,1981-10-12,Nigeria,Nigeria,9.0,F,Striker,14,30.0,8.0,5.0,9.0,10.0,15.0,2.0,4.0,,
2513,4818.0,Antoine Sibierski,Antoine,Sibierski,1974-08-05,France,France,6.0,F,Forward,14,24.0,1.0,3.0,2.0,14.0,7.0,1.0,,,
2965,3957.0,Darío Silva,Darío,Silva,1972-11-02,Uruguay,Uruguay,,F,Forward,14,13.0,1.0,4.0,2.0,6.0,3.0,,1.0,,
1719,126227.0,Mikaël Silvestre,Mikaël,Silvestre,1977-08-09,France,France,16.0,D,Left/Centre Central Defender,14,33.0,10.0,7.0,1.0,5.0,21.0,2.0,4.0,,
2288,101269.0,Florent Sinama-Pongolle,Florent,Sinama-Pongolle,1984-10-20,Reunion,France,11.0,F,Left/Centre/Right Striker,14,17.0,0.0,3.0,1.0,5.0,9.0,1.0,1.0,,
2882,131945.0,James Sinclair,James,Sinclair,1987-10-22,England,England,22.0,F,Centre Striker,14,,,,,,,,,,
2921,186383.0,Mohamed Sissoko,Mohamed,Sissoko,1985-01-22,France,Mali,4.0,M,Centre Defensive Midfielder,14,26.0,9.0,4.0,,5.0,17.0,1.0,8.0,,1.0
2880,3833.0,Robert Sissons,Robert,Sissons,1988-09-29,England,England,38.0,M,Midfielder,14,,,,,,,,,,
3035,4067.0,Josip Skoko,Josip,Skoko,1975-12-10,Australia,Australia,24.0,M,Midfielder,14,5.0,0.0,,,4.0,1.0,,,,
2786,3697.0,Giannis Skopelitis,Giannis,Skopelitis,1978-05-02,Greece,Greece,20.0,M,Midfielder,14,5.0,0.0,1.0,,4.0,,,1.0,,
2452,4194.0,Alexei Smertin,Alexei,Smertin,1975-05-01,Russia,Russia,16.0,M,Midfielder,14,18.0,2.0,2.0,,8.0,8.0,,,,
2392,20186.0,Brian Smikle,Brian,Smikle,1985-11-03,England,England,,D,Defender,14,,,,,,,,,,
2416,97963.0,Ryan Smith,Ryan,Smith,1986-11-10,England,England,,M,Midfielder,14,,,,,,,,,,
2721,3600.0,Mark Smyth,Mark,Smyth,1985-01-09,England,England,41.0,M,Midfielder,14,,,,,,,,,,
2396,100372.0,Youssef Sofiane,Youssef,Sofiane,1984-07-08,France,France,,F,Forward,14,,,,,,,,,,
1597,27645.0,Nolberto Solano,Nolberto,Solano,1974-12-12,Peru,Peru,24.0,M,Midfielder,14,32.0,6.0,6.0,6.0,11.0,15.0,2.0,2.0,1.0,1.0
1217,1425.0,Ole Gunnar Solskjaer,Ole Gunnar,Solskjaer,1973-02-26,Norway,Norway,20.0,F,Forward,14,3.0,0.0,2.0,,,1.0,,,,
2295,4321.0,David Sommeil,David,Sommeil,1974-08-10,France,France,14.0,D,Defender,14,16.0,2.0,1.0,2.0,10.0,5.0,1.0,2.0,,
2837,135768.0,Alexandre Song,Alexandre,Song,1987-09-09,Cameroon,Cameroon,17.0,M,Centre Central Midfielder,14,5.0,1.0,1.0,,,4.0,,,,
2970,101447.0,Franck Songo'o,Franck,Songo'o,1987-05-14,Cameroon,Cameroon,23.0,M,Midfielder,14,2.0,0.0,1.0,,1.0,,,,,
2675,108563.0,Gonzalo Sorondo,Gonzalo,Sorondo,1979-10-09,Uruguay,Uruguay,,D,Defender,14,7.0,1.0,1.0,,5.0,1.0,,2.0,,
153,2732.0,Gareth Southgate,Gareth,Southgate,1970-09-03,England,England,6.0,D,Defender,14,24.0,7.0,7.0,,9.0,8.0,2.0,2.0,,
2518,142305.0,Jonathan Spector,Jonathan,Spector,1986-03-01,United States,United States,2.0,D,Left/Right Full Back,14,20.0,5.0,5.0,,11.0,4.0,,1.0,,
239,97061.0,Gary Speed,Gary,Speed,1969-09-08,Wales,Wales,15.0,M,Midfielder,14,31.0,11.0,7.0,4.0,11.0,13.0,3.0,2.0,,
1828,42275.0,Graham Stack,Graham,Stack,1981-09-26,Ireland,Ireland,1.0,G,Goalkeeper,14,,,,,,,,,,
2989,4617.0,Paul Stalteri,Paul,Stalteri,1977-10-18,Canada,Canada,17.0,D,Defender,14,33.0,11.0,10.0,1.0,7.0,16.0,1.0,5.0,,1.0
2436,167572.0,Jon Stead,Jon,Stead,1983-04-07,England,England,16.0,F,Centre Striker,14,30.0,0.0,5.0,1.0,24.0,1.0,,3.0,,
2113,293645.0,Luke Steele,Luke,Steele,1984-09-24,England,England,14.0,G,Goalkeeper,14,,,,,,,,,,
1095,27653.0,Dejan Stefanovic,Dejan,Stefanovic,1974-10-28,Serbia,Serbia,,D,Defender,14,28.0,5.0,8.0,,12.0,8.0,,5.0,,
1974,19963.0,Stephen Kelly,Stephen,Kelly,1983-09-06,Ireland,Ireland,2.0,D,Left/Right Full Back,14,9.0,2.0,1.0,,4.0,4.0,,,,
2849,315473.0,Zoltán Stieber,Zoltán,Stieber,1988-10-16,Hungary,Hungary,21.0,F,Forward,14,,,,,,,,,,
2842,172568.0,Anthony Stokes,Anthony,Stokes,1988-07-25,Ireland,Ireland,28.0,F,Centre Striker,14,,,,,,,,,,
1295,32992.0,Stuart Taylor,Stuart,Taylor,1980-11-28,England,England,28.0,G,Goalkeeper,14,2.0,0.0,,,1.0,1.0,,,,
1017,4574.0,Alan Stubbs,Alan,Stubbs,1971-10-06,England,England,15.0,D,Defender,14,24.0,4.0,7.0,1.0,11.0,6.0,,3.0,,
2296,2963.0,Sun Jihai,Jihai,Sun,1977-09-30,China,China,17.0,D,Defender,14,29.0,3.0,3.0,,14.0,12.0,,3.0,,
390,4120.0,Chris Sutton,Chris,Sutton,1973-03-10,England,England,20.0,F,Forward,14,10.0,2.0,3.0,1.0,4.0,3.0,1.0,2.0,,
1751,122559.0,Thomas Sørensen,Thomas,Sørensen,1976-06-12,Denmark,Denmark,1.0,G,Goalkeeper,14,36.0,11.0,12.0,,15.0,9.0,,,,
2992,120875.0,Teemu Tainio,Teemu,Tainio,1979-11-27,Finland,Finland,10.0,M,Centre Defensive Midfielder,14,24.0,5.0,6.0,1.0,5.0,13.0,4.0,4.0,,
1242,178482.0,Maik Taylor,Maik,Taylor,1971-09-04,Northern Ireland,Northern Ireland,,G,Goalkeeper,14,34.0,8.0,10.0,,18.0,6.0,,,,
3034,28803.0,Gary Teale,Gary,Teale,1978-07-21,Scotland,Scotland,21.0,M,Midfielder,14,24.0,1.0,4.0,,11.0,9.0,3.0,,,1.0
2184,2829.0,Olivier Tebily,Olivier,Tebily,1975-12-19,Cote D’Ivoire,Cote D’Ivoire,27.0,D,Defender,14,16.0,2.0,5.0,,8.0,3.0,,3.0,,
1353,47414.0,John Terry,John,Terry,1980-12-07,England,England,26.0,D,Centre Central Defender,14,36.0,20.0,4.0,4.0,3.0,29.0,,4.0,,
2045,2624.0,Duong Thach,Duong,Thach,1985-12-09,Vietnam,Sweden,,F,Forward,14,,,,,,,,,,
1282,96171.0,Ben Thatcher,Ben,Thatcher,1975-11-30,Wales,Wales,33.0,D,Defender,14,18.0,1.0,2.0,,11.0,5.0,,5.0,,
2008,30902.0,Jerome Thomas,Jerome,Thomas,1983-03-23,England,England,14.0,M,Left/Right Winger,14,25.0,0.0,4.0,1.0,11.0,10.0,2.0,1.0,,
1206,4146.0,David Thompson,David,Thompson,1977-09-12,England,England,15.0,M,Midfielder,14,16.0,0.0,4.0,2.0,8.0,4.0,1.0,5.0,1.0,
2656,98604.0,Tiago,Tiago,Cardoso Mendes,1981-05-02,Portugal,Portugal,5.0,M,Left/Centre/Right Attacking Midfielder,14,,,,,,,,,,
2242,4341.0,Li Tie,Li,Tie,1977-09-18,China,China,30.0,M,Midfielder,14,,,,,,,,,,
2626,29395.0,Peter Till,Peter,Till,1985-09-07,England,England,8.0,M,Midfielder,14,,,,,,,,,,
2712,183108.0,Michael Timlin,Michael,Timlin,1985-03-19,Ireland,Ireland,,M,Midfielder,14,,,,,,,,,,
2308,278798.0,Mads Timm,Mads,Timm,1984-10-31,Denmark,Denmark,43.0,F,Forward,14,,,,,,,,,,
356,178390.0,Andrew Todd,Andrew,Todd,1974-09-21,England,England,,D,Defender,14,22.0,5.0,3.0,2.0,11.0,8.0,,4.0,,1.0
1984,4475.0,Svetoslav Todorov,Svetoslav,Todorov,1978-08-30,Bulgaria,Bulgaria,25.0,F,Forward,14,24.0,0.0,5.0,4.0,11.0,8.0,1.0,,,
3016,16469.0,Tony Stokes,Anthony,Stokes,1987-01-07,England,England,,M,Midfielder,14,,,,,,,,,,
2835,94346.0,Armand Traore,Armand,Traore,1989-10-08,France,Senegal,29.0,D,Left Full Back,14,,,,,,,,,,
2024,2592.0,Tugay,Tugay,Kerimoglou,1970-08-24,Turkey,Turkey,5.0,M,Midfielder,14,27.0,4.0,3.0,1.0,8.0,16.0,,4.0,,1.0
2309,19429.0,Ross Turnbull,Ross,Turnbull,1985-01-04,England,England,22.0,G,Goalkeeper,14,2.0,0.0,1.0,,1.0,,,,,
2235,49594.0,Iain Turner,Iain,Turner,1984-01-26,Scotland,Scotland,13.0,G,Goalkeeper,14,3.0,0.0,1.0,,,2.0,,,,1.0
181,4432.0,David Unsworth,David,Unsworth,1973-10-16,England,England,25.0,D,Defender,14,,,,,,,,,,
1131,19664.0,Matt Upson,Matt,Upson,1979-04-18,England,England,4.0,D,Centre Central Defender,14,24.0,5.0,5.0,1.0,14.0,5.0,,2.0,,
2901,99557.0,Andy van der Meijde,Andy,van der Meijde,1979-09-30,Netherlands,Netherlands,8.0,M,Midfielder,14,10.0,0.0,2.0,,2.0,6.0,3.0,1.0,,1.0
2070,110391.0,Edwin van der Sar,Edwin,van der Sar,1970-10-29,Netherlands,Netherlands,1.0,G,Goalkeeper,14,38.0,18.0,8.0,,5.0,25.0,,,,
2117,105262.0,Ruud van Nistelrooy,Ruud,van Nistelrooy,1976-07-01,Netherlands,Netherlands,9.0,F,Centre Striker,14,35.0,12.0,7.0,21.0,5.0,23.0,3.0,5.0,,
2616,93894.0,Robin van Persie,Robin,van Persie,1983-08-06,Netherlands,Netherlands,32.0,F,Centre Striker,14,24.0,0.0,5.0,5.0,7.0,12.0,1.0,2.0,,
2228,2888.0,Alex Varney,Alex,Varney,1984-12-27,England,England,31.0,F,Forward,14,,,,,,,,,,
1309,27979.0,Darius Vassell,Darius,Vassell,1980-06-13,England,England,13.0,F,Forward,14,36.0,2.0,4.0,8.0,19.0,13.0,7.0,4.0,,
2707,189412.0,James Vaughan,James,Vaughan,1988-07-14,England,England,9.0,F,Centre Striker,14,1.0,0.0,,,1.0,,,,,
2843,92848.0,Carlos Vela,Carlos,Vela,1989-03-01,Mexico,Mexico,,F,Left/Right Winger,14,,,,,,,,,,
2116,141689.0,Juan Sebastián Verón,Juan Sebastián,Verón,1975-03-09,Argentina,Argentina,11.0,M,Centre Central Midfielder,14,,,,,,,,,,
2960,3948.0,Jhon Viáfara,Jhon,Viáfara,1978-10-27,Colombia,Colombia,,M,Midfielder,14,14.0,0.0,3.0,1.0,9.0,2.0,,4.0,,
2903,173740.0,Bjarni Vidarsson,Bjarni,Vidarsson,1988-03-05,Iceland,Iceland,26.0,M,Midfielder,14,,,,,,,,,,
2935,17798.0,Nemanja Vidic,Nemanja,Vidic,1981-10-21,Yugoslavia,Serbia,15.0,D,Centre Central Defender,14,11.0,3.0,,,2.0,9.0,,3.0,,
1909,4712.0,Mark Viduka,Mark,Viduka,1975-10-09,Australia,Australia,36.0,F,Forward,14,27.0,1.0,7.0,7.0,14.0,6.0,4.0,,,
1830,125080.0,Moritz Volz,Moritz,Volz,1983-01-21,Germany,Germany,2.0,D,Left/Right Full Back,14,23.0,6.0,5.0,,11.0,7.0,1.0,3.0,,
2964,8961.0,Zvonimir Vukic,Zvonimir,Vukic,1979-07-19,Serbia,Serbia,9.0,M,Midfielder,14,9.0,1.0,3.0,1.0,4.0,2.0,2.0,1.0,,
2839,277556.0,Theo Walcott,Theo,Walcott,1989-03-16,England,England,32.0,F,Right Winger,14,,,,,,,,,,
544,3823.0,Ian Walker,Ian,Walker,1971-10-31,England,England,12.0,G,Goalkeeper,14,,,,,,,,,,
922,3075.0,Ronnie Wallwork,Ronnie,Wallwork,1977-09-10,England,England,24.0,D,Defender,14,31.0,6.0,7.0,,17.0,7.0,2.0,11.0,1.0,
309,4042.0,Gary Walsh,Gary,Walsh,1968-03-21,England,England,,G,Goalkeeper,14,,,,,,,,,,
2151,184717.0,Elliott Ward,Elliott,Ward,1985-01-19,England,England,34.0,D,Centre Central Defender,14,4.0,1.0,,,3.0,1.0,,,,
912,16179.0,Tony Warner,Tony,Warner,1974-05-11,England,Trinidad & Tobago,34.0,G,Goalkeeper,14,18.0,2.0,2.0,,12.0,4.0,,,1.0,
2279,93980.0,Stephen Warnock,Stephen,Warnock,1981-12-12,England,England,15.0,D,Left Full Back,14,20.0,5.0,4.0,1.0,2.0,14.0,,1.0,1.0,
3031,4057.0,Joey Waterhouse,Joey,Waterhouse,1988-10-10,England,England,36.0,D,Defender,14,,,,,,,,,,
2710,3582.0,Robert Watkins,Robert,Watkins,1985-10-14,England,England,38.0,D,Defender,14,,,,,,,,,,
720,4004.0,Steve Watson,Steve,Watson,1974-04-01,England,England,2.0,D,Defender,14,30.0,6.0,8.0,1.0,16.0,6.0,,4.0,1.0,
2868,3817.0,Jerome Watt,Jerome,Watt,1984-10-20,England,England,,M,Midfielder,14,,,,,,,,,,
1558,126098.0,David Weir,David,Weir,1970-05-10,Scotland,Scotland,3.0,D,Centre Central Defender,14,33.0,11.0,6.0,1.0,14.0,13.0,,3.0,1.0,
2282,131907.0,John Welsh,John,Welsh,1984-01-10,England,England,4.0,M,Centre Central Midfielder,14,,,,,,,,,,
1709,3860.0,Sander Westerveld,Sander,Westerveld,1974-10-23,,Netherlands,26.0,G,Goalkeeper,14,8.0,1.0,2.0,,5.0,1.0,,,,
2221,261176.0,Myles Weston,Myles,Weston,1988-03-12,Antigua & Barbuda,Antigua & Barbuda,11.0,M,Midfielder,14,,,,,,,,,,
2749,161184.0,David Wheater,David,Wheater,1987-02-14,England,England,31.0,D,Centre Central Defender,14,6.0,1.0,1.0,,4.0,1.0,1.0,,,
2505,20044.0,Zak Whitbread,Zak,Whitbread,1984-03-04,United States,United States,4.0,D,Centre Central Defender,14,,,,,,,,,,
2980,132604.0,Dean Whitehead,Dean,Whitehead,1982-01-12,England,England,4.0,M,Centre Central Midfielder,14,37.0,3.0,5.0,3.0,29.0,3.0,6.0,10.0,,
2171,48281.0,Peter Whittingham,Peter,Whittingham,1984-09-08,England,England,11.0,M,Left/Centre Central Midfielder,14,4.0,0.0,1.0,,2.0,1.0,,1.0,,
2850,176434.0,Sam Williams,Sam,Williams,1987-06-09,England,England,7.0,F,Forward,14,,,,,,,,,,
2514,29959.0,Willo Flood,William,Flood,1985-04-10,Ireland,Ireland,14.0,M,Centre/Right Attacking Midfielder,14,5.0,0.0,,,5.0,,,,,
2900,14861.0,Laurence Wilson,Laurence,Wilson,1986-10-10,England,England,19.0,D,Full Back,14,,,,,,,,,,
1726,2159.0,Neil Wood,Neil,Wood,1983-04-01,England,England,,F,Forward,14,,,,,,,,,,
2474,294358.0,Martin Woods,Martin,Woods,1986-01-01,Scotland,Scotland,26.0,M,Central Midfielder,14,7.0,0.0,,,7.0,,,1.0,,
2853,17220.0,Nick Wright,Nick,Wright,1987-11-25,England,England,,F,Forward,14,,,,,,,,,,
2733,115066.0,Bradley Wright-Phillips,Bradley,Wright-Phillips,1985-03-12,England,England,99.0,F,Centre Striker,14,18.0,0.0,3.0,1.0,10.0,5.0,,1.0,,
2719,114535.0,Xabi Alonso,Xabier,Alonso Olano,1981-11-25,Spain,Spain,14.0,M,Centre Central Midfielder,14,35.0,15.0,7.0,3.0,6.0,22.0,7.0,6.0,1.0,1.0
2553,43839.0,Yakubu,Yakubu,Aiyegbeni,1982-11-22,Nigeria,Nigeria,22.0,F,Striker,14,34.0,2.0,8.0,13.0,16.0,10.0,6.0,,,
2360,167262.0,Mark Yeates,Mark,Yeates,1985-01-11,Ireland,Ireland,17.0,M,Winger,14,,,,,,,,,,
3023,4045.0,Ryan Yeomans,Ryan,Yeomans,1985-11-20,England,England,33.0,G,Goalkeeper,14,,,,,,,,,,
2239,11596.0,Joseph Yobo,Joseph,Yobo,1980-09-06,Nigeria,Nigeria,26.0,D,Centre/Right Central Defender,14,29.0,10.0,5.0,1.0,15.0,9.0,,1.0,,
2218,16484.0,Kelly Youga,Kelly,Youga,1985-09-22,Central African Republic,Central African Republic,32.0,D,Defender,14,,,,,,,,,,
1464,177421.0,Luke Young,Luke,Young,1979-07-19,England,England,21.0,D,Left/Right Full Back,14,32.0,11.0,7.0,1.0,13.0,12.0,2.0,8.0,,
2603,18814.0,Bobby Zamora,Bobby,Zamora,1981-01-16,England,England,25.0,F,Centre Striker,14,34.0,0.0,7.0,6.0,13.0,14.0,6.0,,,
2056,5471.0,Boudewijn Zenden,Boudewijn,Zenden,1976-08-15,Netherlands,Netherlands,7.0,M,Left/Centre Central Midfielder,14,7.0,3.0,2.0,2.0,,5.0,,,,
