id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_flick_on,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_through_ball,accurate_throws,aerial_lost,aerial_won,appearances,assist_handball_won,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,attempts_ibox,attempts_obox,att_assist_openplay,att_bx_centre,att_bx_left,att_bx_right,att_cmiss_high,att_cmiss_left,att_cmiss_right,att_corner,att_fastbreak,att_freekick_miss,att_freekick_total,att_goal_high_left,att_goal_low_right,att_hd_goal,att_hd_miss,att_hd_target,att_hd_total,att_ibox_blocked,att_ibox_goal,att_ibox_miss,att_ibox_post,att_ibox_target,att_lf_target,att_lf_total,att_lg_centre,att_miss_high,att_miss_high_left,att_miss_high_right,att_miss_left,att_miss_right,att_obox_blocked,att_obox_miss,att_obox_post,att_obox_target,att_obp_goal,att_obx_centre,att_openplay,att_post_high,att_post_right,att_rf_target,att_rf_total,att_setpiece,att_sv_high_right,att_sv_low_centre,att_sv_low_right,backward_pass,ball_recovery,big_chance_missed,big_chance_scored,blocked_cross,blocked_pass,blocked_scoring_att,challenge_lost,clean_sheet,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,error_lead_to_goal,error_lead_to_shot,fifty_fifty,final_third_entries,fouled_final_third,fouls,fwd_pass,game_started,goals,goals_conceded,goals_conceded_ibox,goals_conceded_obox,goal_assist,goal_assist_intentional,goal_assist_openplay,head_clearance,head_pass,hit_woodwork,interception,interceptions_in_box,interception_won,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,open_play_pass,outfielder_block,overrun,passes_left,passes_right,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,post_scoring_att,put_through,rightside_pass,shot_fastbreak,shot_off_target,six_yard_block,successful_fifty_fifty,successful_final_third_passes,successful_open_play_pass,successful_put_through,times_tackled,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_fastbreak,total_final_third_passes,total_flick_on,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_pass,total_scoring_att,total_sub_off,total_sub_on,total_tackle,total_through_ball,total_throws,touches,touches_in_opp_box,turnover,unsuccessful_touch,was_fouled,winning_goal,wins,won_contest,won_corners,won_tackle,yellow_card,accurate_corners_intobox,accurate_cross,accurate_cross_nocorner,assist_attempt_saved,assist_blocked_shot,att_assist_setplay,att_cmiss_high_left,att_lf_goal,att_sv_high_left,att_sv_low_left,big_chance_created,corner_taken,goals_openplay,hand_ball,total_corners_intobox,total_offside,att_cmiss_high_right,att_freekick_target,att_goal_high_centre,att_goal_low_centre,att_goal_low_left,att_obxd_left,att_obx_left,att_one_on_one,att_rf_goal,att_sv_high_centre,freekick_cross,goal_assist_setplay,accurate_pull_back,att_hd_post,clearance_off_line,foul_throw_in,offside_provoked,shield_ball_oop,total_pull_back,att_goal_high_right,red_card,penalty_conceded,goal_kicks,accurate_freekick_cross,assist_own_goal,assist_penalty_won,penalty_won,goal_assist_deadball,att_lg_right,second_goal_assist,assist_pass_lost,assist_post,att_post_left,last_man_tackle,att_obox_goal,att_pen_goal,dangerous_play,assist_free_kick_won,att_pen_target,att_freekick_goal,goal_fastbreak,accurate_goal_kicks,att_lg_left,att_obxd_right,own_goals,accurate_keeper_sweeper,accurate_keeper_throws,cross_not_claimed,dive_save,diving_save,gk_smother,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,punches,saved_ibox,saved_obox,saves,stand_catch,stand_save,total_high_claim,total_keeper_sweeper,second_yellow,att_freekick_post,dive_catch,penalty_save,att_pen_post,att_pen_miss,att_obx_right
19589,30517.0,Jan Bednarek,Jan,Bednarek,1996-04-12,Poland,Poland,35.0,D,Centre Central Defender,418,819.0,65.0,2.0,362.0,22.0,0.0,87.0,1180.0,,20.0,39.0,91.0,31.0,,16.0,253.0,118.0,19.0,,6.0,12.0,,1.0,,1.0,,15.0,,,,1.0,2.0,2.0,6.0,1.0,11.0,4.0,4.0,8.0,,3.0,,1.0,,1.0,0.0,1.0,5.0,1.0,,,,,,,1.0,,,2.0,6.0,3.0,,1.0,1.0,137.0,177.0,3.0,2.0,2.0,26.0,4.0,14.0,7.0,1.0,,4.0,9.0,85.0,139.0,2.0,139.0,79.0,,,86.0,183.0,,30.0,564.0,30.0,4.0,52.0,47.0,5.0,,,,79.0,179.0,,72.0,9.0,72.0,436.0,312.0,164.0,13.0,27.0,2631.0,2.0,4.0,7.0,1398.0,27.0,,115.0,168.0,16.0,2.0,300.0,300.0,,95.0,82.0,,26.0,308.0,,8.0,,47.0,101.0,1141.0,21.0,4.0,6.0,915.0,141.0,139.0,1.0,1.0,1.0,,193.0,4.0,531.0,88.0,0.0,216.0,1445.0,19.0,4.0,1.0,32.0,,43.0,1869.0,33.0,7.0,7.0,15.0,2.0,9.0,1.0,2.0,15.0,10.0,0.0,1.0,1.0,,,,,1.0,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,,,,1.0,,,,,1.0,,,,,,1.0,,8.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2537,282076.0,Asmir Begovic,Asmir,Begovic,1987-06-20,Bosnia & Herzegovina,Bosnia & Herzegovina,15.0,G,Goalkeeper,418,17.0,3.0,,18.0,3.0,,20.0,35.0,,,0.0,5.0,3.0,,,33.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,1.0,,,1.0,,,,,0.0,5.0,,6.0,,,,,13.0,,,64.0,3.0,,8.0,8.0,,,,,,1.0,,,,,11.0,56.0,18.0,2.0,5.0,270.0,,,,29.0,,,9.0,2.0,1.0,1.0,46.0,46.0,,2.0,,,1.0,5.0,,,,,3.0,7.0,,0.0,,24.0,7.0,6.0,,,,,13.0,,56.0,23.0,,64.0,80.0,,,,,,,106.0,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,,,,,,,,,,,,,,,,,,,18.0,,,,1.0,4.0,,5.0,7.0,,2.0,16.0,5.0,1.0,3.0,7.0,4.0,11.0,1.0,,3.0,1.0,,,,,,,
4474,288982.0,Héctor Bellerín,Héctor,Bellerín,1995-03-19,Spain,Spain,19.0,D,Right Full Back,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16671,315785.0,Filip Benkovic,Filip,Benkovic,1997-07-13,Croatia,Croatia,28.0,D,Centre Central Defender,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31662,289098.0,J'Neil Bennett,J'Neil,Bennett,2001-12-07,England,England,37.0,M,Left Winger,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20517,268816.0,Saïd Benrahma,Saïd,Benrahma,1995-08-10,Algeria,Algeria,22.0,F,Left/Centre/Right Second Striker,418,200.0,16.0,3.0,429.0,,13.0,17.0,618.0,4.0,3.0,19.0,10.0,32.0,,3.0,199.0,120.0,29.0,34.0,26.0,16.0,6.0,1.0,0.0,2.0,3.0,7.0,,1.0,3.0,,1.0,1.0,1.0,2.0,4.0,6.0,7.0,7.0,1.0,8.0,4.0,8.0,,3.0,1.0,4.0,3.0,7.0,15.0,11.0,1.0,6.0,,34.0,52.0,1.0,1.0,8.0,51.0,,1.0,8.0,1.0,234.0,128.0,4.0,4.0,1.0,43.0,21.0,23.0,,51.0,23.0,30.0,7.0,122.0,90.0,1.0,7.0,2.0,,,50.0,56.0,3.0,9.0,173.0,26.0,8.0,27.0,22.0,5.0,6.0,5.0,6.0,2.0,38.0,2.0,9.0,,9.0,119.0,27.0,16.0,11.0,4.0,2184.0,5.0,27.0,22.0,739.0,1.0,8.0,211.0,81.0,92.0,1.0,352.0,352.0,16.0,55.0,57.0,2.0,43.0,236.0,,20.0,,19.0,269.0,595.0,16.0,73.0,32.0,233.0,32.0,7.0,80.0,74.0,74.0,3.0,353.0,16.0,603.0,7.0,13.0,33.0,762.0,63.0,22.0,6.0,28.0,5.0,4.0,1205.0,90.0,62.0,62.0,15.0,3.0,14.0,37.0,19.0,17.0,,,11.0,11.0,,,,,,,3.0,5.0,1.0,7.0,2.0,,9.0,1.0,1.0,1.0,1.0,4.0,,,,7.0,1.0,,,2.0,,,,,,4.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14441,284323.0,Josh Benson,Josh,Benson,1999-12-05,England,England,10.0,M,Centre Central Midfielder,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22802,302775.0,Rodrigo Bentancur,Rodrigo,Bentancur,1997-06-25,Uruguay,Uruguay,30.0,M,Centre Central Midfielder,418,424.0,30.0,1.0,485.0,,4.0,38.0,906.0,2.0,3.0,18.0,21.0,17.0,,16.0,110.0,69.0,7.0,7.0,11.0,5.0,,1.0,1.0,0.0,2.0,4.0,,,,,,,3.0,1.0,4.0,3.0,,3.0,,1.0,1.0,4.0,,3.0,,1.0,2.0,2.0,1.0,5.0,,1.0,,7.0,10.0,,,,6.0,,,,,159.0,88.0,,,3.0,29.0,4.0,16.0,6.0,2.0,7.0,13.0,2.0,75.0,84.0,3.0,32.0,17.0,,,28.0,107.0,1.0,22.0,219.0,16.0,,12.0,9.0,3.0,4.0,3.0,3.0,17.0,35.0,0.0,20.0,3.0,20.0,315.0,102.0,79.0,5.0,10.0,1365.0,1.0,14.0,2.0,993.0,9.0,1.0,113.0,113.0,21.0,1.0,139.0,139.0,11.0,41.0,36.0,,29.0,314.0,,8.0,,15.0,188.0,892.0,15.0,19.0,15.0,456.0,44.0,32.0,20.0,9.0,9.0,1.0,227.0,2.0,560.0,4.0,5.0,55.0,1007.0,14.0,6.0,1.0,36.0,5.0,3.0,1235.0,15.0,12.0,12.0,13.0,0.0,10.0,14.0,1.0,18.0,5.0,,3.0,3.0,,,,,,,2.0,6.0,0.0,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4492,32114.0,Christian Benteke,Christian,Benteke,1990-12-03,DR Congo,Belgium,20.0,F,Centre Striker,418,60.0,10.0,16.0,132.0,,16.0,8.0,192.0,,4.0,57.0,86.0,25.0,,4.0,107.0,58.0,35.0,4.0,12.0,26.0,1.0,2.0,2.0,1.0,5.0,10.0,3.0,,,,3.0,1.0,10.0,1.0,18.0,5.0,4.0,15.0,3.0,8.0,4.0,6.0,,6.0,,,3.0,7.0,2.0,1.0,,1.0,,4.0,28.0,1.0,,4.0,15.0,1.0,,5.0,2.0,76.0,25.0,8.0,2.0,,7.0,7.0,4.0,1.0,,,17.0,11.0,92.0,113.0,,33.0,27.0,,,42.0,22.0,3.0,16.0,67.0,11.0,4.0,20.0,17.0,3.0,1.0,1.0,1.0,27.0,99.0,3.0,2.0,1.0,2.0,68.0,22.0,8.0,8.0,2.0,1136.0,3.0,10.0,13.0,279.0,3.0,2.0,47.0,25.0,17.0,3.0,171.0,171.0,7.0,7.0,11.0,3.0,7.0,87.0,3.0,19.0,1.0,20.0,80.0,173.0,4.0,21.0,13.0,76.0,12.0,33.0,13.0,,,3.0,134.0,43.0,222.0,3.0,18.0,13.0,298.0,39.0,5.0,14.0,3.0,2.0,4.0,494.0,78.0,39.0,39.0,16.0,0.0,6.0,9.0,5.0,2.0,3.0,,,,,,,,1.0,0.0,1.0,2.0,,4.0,3.0,,10.0,,,0.0,,1.0,,,,2.0,1.0,,,,3.0,,,,1.0,0.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10761,14741.0,Gaetano Berardi,Gaetano,Berardi,1988-08-21,Switzerland,Switzerland,28.0,D,Left/Right Full Back,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65641,314384.0,Lucas Bergström,Lucas,Bergström,2002-09-05,Finland,Finland,1.0,G,Goalkeeper,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12703,315923.0,Steven Bergwijn,Steven,Bergwijn,1997-10-08,Netherlands,Netherlands,,F,Left/Right Winger,418,36.0,4.0,1.0,104.0,,6.0,1.0,139.0,,4.0,5.0,4.0,25.0,,6.0,57.0,34.0,14.0,5.0,6.0,8.0,2.0,3.0,1.0,2.0,,,3.0,,,,,,,,,3.0,3.0,4.0,,4.0,1.0,2.0,,1.0,,1.0,3.0,,1.0,1.0,,3.0,,5.0,19.0,,,6.0,17.0,,,4.0,3.0,48.0,22.0,3.0,3.0,1.0,6.0,4.0,9.0,,4.0,3.0,14.0,1.0,47.0,26.0,1.0,7.0,1.0,,,22.0,11.0,3.0,9.0,31.0,4.0,3.0,6.0,4.0,2.0,1.0,,1.0,1.0,6.0,,1.0,,1.0,34.0,4.0,4.0,8.0,1.0,550.0,2.0,6.0,10.0,164.0,,,31.0,19.0,13.0,,85.0,85.0,4.0,7.0,11.0,,6.0,52.0,3.0,5.0,,13.0,62.0,138.0,3.0,24.0,8.0,41.0,7.0,7.0,20.0,8.0,7.0,3.0,79.0,2.0,132.0,1.0,7.0,3.0,165.0,19.0,3.0,21.0,3.0,1.0,4.0,291.0,42.0,28.0,28.0,9.0,1.0,16.0,10.0,4.0,2.0,1.0,1.0,1.0,,,,1.0,,,,0.0,1.0,1.0,3.0,,1.0,1.0,,,,0.0,3.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50975,284969.0,Adrián Bernabé,Adrián,Bernabé,2001-05-26,Spain,Spain,16.0,M,Midfielder,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5907,135245.0,Bernard,Bernard,Anício Caldeira Duarte,1992-09-08,Brazil,Brazil,20.0,F,Left Winger,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23591,267842.0,Bernardo,Bernardo,Fernandes da Silva Junior,1995-05-14,Brazil,Brazil,95.0,D,Left Full Back,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5067,44030.0,Bernardo Silva,Bernardo Mota,Veiga de Carvalho e Silva,1994-08-10,Portugal,Portugal,20.0,M,Left/Centre Attacking Midfielder,418,575.0,41.0,2.0,1125.0,3.0,21.0,43.0,1692.0,4.0,28.0,15.0,7.0,35.0,2.0,21.0,138.0,57.0,41.0,6.0,55.0,18.0,5.0,8.0,1.0,2.0,,7.0,2.0,,,2.0,2.0,,1.0,1.0,2.0,9.0,7.0,13.0,1.0,11.0,10.0,38.0,,1.0,3.0,2.0,6.0,1.0,4.0,,,1.0,,6.0,39.0,,,1.0,7.0,1.0,,4.0,3.0,533.0,156.0,5.0,4.0,5.0,54.0,13.0,36.0,13.0,45.0,12.0,25.0,6.0,140.0,150.0,5.0,14.0,4.0,,,72.0,136.0,9.0,30.0,363.0,33.0,8.0,23.0,22.0,1.0,4.0,2.0,3.0,4.0,43.0,1.0,20.0,2.0,20.0,510.0,92.0,69.0,2.0,4.0,2859.0,15.0,44.0,20.0,1830.0,2.0,8.0,386.0,331.0,93.0,1.0,375.0,375.0,22.0,49.0,85.0,1.0,54.0,482.0,2.0,14.0,4.0,34.0,661.0,1635.0,22.0,64.0,59.0,631.0,72.0,14.0,92.0,58.0,57.0,2.0,769.0,3.0,1315.0,30.0,21.0,85.0,1888.0,47.0,6.0,2.0,57.0,6.0,28.0,2402.0,193.0,54.0,54.0,33.0,4.0,27.0,53.0,21.0,29.0,6.0,,8.0,8.0,,,,1.0,6.0,2.0,3.0,8.0,16.0,8.0,5.0,1.0,9.0,,,,2.0,2.0,,,2.0,2.0,,,1.0,3.0,,,,,,10.0,,,,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886,281358.0,Ryan Bertrand,Ryan,Bertrand,1989-08-05,England,England,5.0,D,Left Full Back,418,63.0,2.0,,57.0,1.0,,3.0,118.0,,31.0,8.0,1.0,4.0,,2.0,49.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,11.0,,,1.0,12.0,,3.0,,3.0,,4.0,2.0,18.0,10.0,1.0,6.0,3.0,,,9.0,18.0,,3.0,65.0,4.0,,7.0,7.0,,,,,3.0,11.0,,1.0,,1.0,8.0,24.0,15.0,2.0,2.0,338.0,,,,139.0,3.0,2.0,56.0,2.0,10.0,1.0,52.0,52.0,2.0,6.0,3.0,,12.0,51.0,,,,3.0,28.0,112.0,5.0,4.0,,75.0,5.0,6.0,0.0,12.0,3.0,,34.0,1.0,82.0,3.0,,7.0,145.0,,1.0,,8.0,,34.0,238.0,4.0,6.0,6.0,1.0,0.0,,0.0,,5.0,1.0,2.0,2.0,,,,,,,,,,10.0,,,9.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10451,291946.0,Muhamed Besic,Muhamed,Besic,1992-09-10,Germany,Bosnia & Herzegovina,5.0,M,Midfielder,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4511,283840.0,Marcus Bettinelli,Marcus,Bettinelli,1992-05-24,England,England,13.0,G,Goalkeeper,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66647,312414.0,Mads Bidstrup,Mads,Bidstrup,2001-02-25,Denmark,Denmark,28.0,M,Centre Central Defender,418,8.0,,,2.0,,,,10.0,,,,,4.0,,0.0,7.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,,,1.0,,3.0,,,,1.0,1.0,5.0,1.0,,2.0,1.0,,,3.0,,,1.0,4.0,,,0.0,0.0,,,,,1.0,,,1.0,,1.0,5.0,1.0,1.0,1.0,,37.0,,,,13.0,,,1.0,1.0,0.0,,6.0,6.0,,1.0,2.0,,1.0,2.0,,,,2.0,1.0,10.0,0.0,1.0,,10.0,,2.0,,,,,1.0,,3.0,,,,13.0,,,4.0,1.0,,,21.0,,2.0,2.0,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33175,300225.0,Mika Biereth,Mika,Biereth,2003-02-08,England,England,58.0,F,Forward,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21881,281128.0,Nathan Bishop,Nathan,Bishop,1999-10-15,England,England,1.0,G,Goalkeeper,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50245,312817.0,Yves Bissouma,Yves,Bissouma,1996-08-30,Cote D’Ivoire,Mali,38.0,M,Midfielder,418,562.0,22.0,2.0,497.0,2.0,9.0,44.0,1059.0,,2.0,15.0,16.0,26.0,,22.0,179.0,106.0,3.0,18.0,6.0,3.0,,,,2.0,,2.0,,,1.0,,,,,,,1.0,,2.0,,,,,,3.0,,3.0,5.0,,4.0,9.0,,4.0,,18.0,18.0,,,4.0,21.0,,,1.0,1.0,195.0,161.0,1.0,,2.0,45.0,5.0,16.0,6.0,1.0,1.0,25.0,7.0,102.0,145.0,2.0,47.0,28.0,,,67.0,104.0,3.0,30.0,245.0,25.0,1.0,28.0,23.0,5.0,2.0,1.0,2.0,28.0,44.0,1.0,50.0,9.0,50.0,377.0,93.0,73.0,8.0,18.0,2116.0,3.0,5.0,5.0,1170.0,3.0,2.0,147.0,130.0,25.0,2.0,208.0,208.0,8.0,61.0,92.0,,45.0,370.0,,11.0,,45.0,210.0,1043.0,30.0,42.0,8.0,602.0,46.0,47.0,51.0,2.0,2.0,1.0,267.0,3.0,587.0,17.0,9.0,72.0,1187.0,21.0,7.0,1.0,76.0,3.0,2.0,1594.0,15.0,32.0,32.0,19.0,0.0,11.0,34.0,7.0,49.0,10.0,,,,,,,,,,1.0,2.0,,1.0,1.0,,,,,,,1.0,,,,1.0,1.0,,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112629,317608.0,Harvey Blair,Harvey,Blair,2003-09-14,England,England,86.0,F,Forward,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122634,311346.0,Adrian Blake,Adrian,Blake,2005-07-15,England,England,50.0,M,Midfielder,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
